# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -562.905
4000 -555.544
6000 -550.592
8000 -528.855
10000 -530.112
12000 -532.497
14000 -523.767
16000 -519.849
18000 -522.175
20000 -530.891
22000 -531.903
24000 -528.557
26000 -525.336
28000 -525.029
30000 -530.927
32000 -533.939
34000 -541.117
36000 -543.875
38000 -540.828
40000 -536.134
42000 -537.021
44000 -532.626
46000 -540.797
48000 -544.832
50000 -542.253
52000 -542.038
54000 -540.69
56000 -540.268
58000 -551.215
60000 -547.482
62000 -545.237
64000 -553.439
66000 -556.644
68000 -554.964
70000 -547.555
72000 -547.253
74000 -554.242
76000 -557.83
78000 -550.549
80000 -552.134
82000 -553.605
84000 -556.466
86000 -556.591
88000 -558.985
90000 -560.552
92000 -565.352
94000 -559.913
96000 -559.454
98000 -557.025
100000 -559.528
102000 -559.42
104000 -558.029
106000 -557.662
108000 -559.886
110000 -558.836
112000 -563.276
114000 -564.022
116000 -562.254
118000 -562.138
120000 -563.785
122000 -567.617
124000 -565.382
126000 -565.864
128000 -565.654
130000 -566.9
132000 -569.027
134000 -567.791
136000 -566.058
138000 -566.817
140000 -565.188
142000 -567.489
144000 -567.34
146000 -567.344
148000 -571.045
150000 -569.867
152000 -569.832
154000 -568.681
156000 -571.5
158000 -568.056
160000 -566.611
162000 -569.365
164000 -573.103
166000 -572.914
168000 -572.764
170000 -573.69
172000 -578.701
174000 -576.491
176000 -575.669
178000 -573.242
180000 -573.336
182000 -574.227
184000 -571.976
186000 -571.468
188000 -575.112
190000 -574.582
192000 -576.915
194000 -576.49
196000 -576.517
198000 -574.851
200000 -574.942
202000 -575.367
204000 -576.826
206000 -573.557
208000 -571.203
210000 -572.436
212000 -571.094
214000 -573.986
216000 -576.394
218000 -577.48
220000 -576.255
222000 -577.018
224000 -577.813
226000 -578.65
228000 -576.755
230000 -577.917
232000 -576.679
234000 -576.667
236000 -574.006
238000 -572.801
240000 -571.548
242000 -571.92
244000 -574.231
246000 -575.254
248000 -574.341
250000 -576.152
252000 -578.039
254000 -576.689
256000 -578.752
258000 -580.968
260000 -582.486
262000 -583.332
264000 -579.212
266000 -581.499
268000 -579.657
270000 -579.145
272000 -580.514
274000 -579.551
276000 -578.838
278000 -581.332
280000 -581.91
282000 -581.761
284000 -584.42
286000 -584.959
288000 -583.596
290000 -582.596
292000 -586.72
294000 -586.267
296000 -586.606
298000 -586.469
300000 -587.151
302000 -586.705
304000 -585.082
306000 -586.8
308000 -588.927
310000 -589.611
312000 -591.104
314000 -590.346
316000 -590.959
318000 -591.864
320000 -592.399
322000 -591.32
324000 -592.04
326000 -592.66
328000 -589.822
330000 -589.955
332000 -589.738
334000 -589.866
336000 -592.6
338000 -592.591
340000 -591.362
342000 -592.163
344000 -592.091
346000 -591.546
348000 -592.728
350000 -592.619
352000 -587.949
354000 -587.131
356000 -586.744
358000 -585.904
360000 -588.606
362000 -592.312
364000 -592.289
366000 -591.41
368000 -591.787
370000 -591.677
372000 -591.622
374000 -592.227
376000 -592.691
378000 -591.235
380000 -590.969
382000 -589.818
384000 -591.616
386000 -591.395
388000 -589.744
390000 -589.434
392000 -590.887
394000 -590.598
396000 -590.688
398000 -589.731
400000 -590.056
402000 -591.551
404000 -590.024
406000 -589.965
408000 -589.52
410000 -592.625
412000 -592.168
414000 -592.741
416000 -593.986
418000 -593.083
420000 -594.499
422000 -594.759
424000 -594.716
426000 -595.64
428000 -594.271
430000 -595.337
432000 -595.565
434000 -596.325
436000 -597.567
438000 -598.11
440000 -598.066
442000 -599.75
444000 -597.658
446000 -596.788
448000 -599.332
450000 -600.362
452000 -600.259
454000 -601.151
456000 -601.955
458000 -601.54
460000 -602.433
462000 -601.839
464000 -603.197
466000 -602.118
468000 -602.927
470000 -604.305
472000 -604.009
474000 -604.718
476000 -604.748
478000 -605.748
480000 -605.321
482000 -605.36
484000 -606.544
486000 -605.046
488000 -604.475
490000 -606.213
492000 -605.033
494000 -605.452
496000 -605.38
498000 -605.906
500000 -606.081
502000 -604.997
504000 -605.518
506000 -605.555
508000 -605.285
510000 -604.578
512000 -604.89
514000 -604.727
516000 -605.204
518000 -604.762
520000 -604.751
522000 -604.993
524000 -605.455
526000 -605.196
528000 -605.82
530000 -605.296
532000 -605.308
534000 -606.073
536000 -604.853
538000 -605.341
540000 -605.423
542000 -606.001
544000 -605.201
546000 -606.401
548000 -605.769
550000 -606.18
552000 -604.979
554000 -605.364
556000 -606.191
558000 -605.848
560000 -605.166
562000 -605.5
564000 -605.417
566000 -606.596
568000 -606.016
570000 -607.453
572000 -607.465
574000 -607.179
576000 -608.207
578000 -608.654
580000 -609.001
582000 -609.048
584000 -608.708
586000 -610.267
588000 -609.935
590000 -610.577
592000 -610.72
594000 -611.44
596000 -612.07
598000 -612.027
600000 -612.465
602000 -612.523
604000 -612.579
606000 -612.544
608000 -613.298
610000 -614.669
612000 -613.967
614000 -614.452
616000 -615.31
618000 -615.445
620000 -616.132
622000 -615.739
624000 -616.656
626000 -616.898
628000 -617.119
630000 -617.249
632000 -618.268
634000 -618.534
636000 -618.55
638000 -619.192
640000 -619.462
642000 -619.075
644000 -619.252
646000 -619.003
648000 -619.486
650000 -618.884
652000 -619.002
654000 -619.07
656000 -619.052
658000 -618.837
660000 -618.976
662000 -618.968
664000 -618.782
666000 -619.639
668000 -619.567
670000 -618.956
672000 -619.357
674000 -619.451
676000 -619.608
678000 -618.982
680000 -618.92
682000 -619.419
684000 -619.073
686000 -618.698
688000 -619.015
690000 -619.299
692000 -619.407
694000 -619.388
696000 -619.091
698000 -619.468
700000 -619.446
702000 -619.515
704000 -619.557
706000 -619.624
708000 -619.131
710000 -619.034
712000 -619.15
714000 -619.217
716000 -619.26
718000 -619.449
720000 -619.303
722000 -619.312
724000 -619.556
726000 -619.822
728000 -619.418
730000 -620.283
732000 -620.199
734000 -620.614
736000 -620.879
738000 -620.673
740000 -620.531
742000 -621.092
744000 -621.1
746000 -621.207
748000 -621.269
750000 -621.539
752000 -621.808
754000 -622.449
756000 -622.371
758000 -622.238
760000 -622.588
762000 -622.897
764000 -622.791
766000 -623.261
768000 -623.442
770000 -623.327
772000 -623.806
774000 -623.577
776000 -624.233
778000 -624.309
780000 -624.428
782000 -624.433
784000 -624.478
786000 -624.588
788000 -625.081
790000 -625.061
792000 -625.102
794000 -625.473
796000 -625.499
798000 -625.515
800000 -625.915
802000 -626.147
804000 -625.812
806000 -625.87
808000 -625.85
810000 -626.023
812000 -625.94
814000 -625.925
816000 -625.776
818000 -625.934
820000 -626.02
822000 -625.808
824000 -626.022
826000 -625.975
828000 -625.884
830000 -625.977
832000 -625.844
834000 -625.975
836000 -625.711
838000 -625.893
840000 -625.752
842000 -625.908
844000 -626.016
846000 -626.081
848000 -625.855
850000 -625.986
852000 -625.973
854000 -626.102
856000 -625.998
858000 -626.045
860000 -626.2
862000 -626.173
864000 -626.151
866000 -626.057
868000 -625.862
870000 -625.924
872000 -626.063
874000 -626.217
876000 -626.106
878000 -626.133
880000 -626.139
882000 -626.151
884000 -626.435
886000 -626.264
888000 -626.619
890000 -626.739
892000 -626.816
894000 -627.069
896000 -627.068
898000 -627.372
900000 -627.642
902000 -627.798
904000 -627.914
906000 -627.94
908000 -628.234
910000 -628.298
912000 -628.394
914000 -628.614
916000 -628.71
918000 -628.896
920000 -629.046
922000 -629.293
924000 -629.35
926000 -629.6
928000 -629.642
930000 -629.847
932000 -629.987
934000 -630.222
936000 -630.309
938000 -630.479
940000 -630.674
942000 -630.801
944000 -630.938
946000 -631.096
948000 -631.243
950000 -631.418
952000 -631.568
954000 -631.723
956000 -631.87
958000 -632.03
960000 -632.18
962000 -632.257
964000 -632.26
966000 -632.258
968000 -632.258
970000 -632.256
972000 -632.261
974000 -632.262
976000 -632.261
978000 -632.263
980000 -632.259
982000 -632.255
984000 -632.258
986000 -632.261
988000 -632.261
990000 -632.261
992000 -632.26
994000 -632.257
996000 -632.255
998000 -632.26
1000000 -632.263
1002000 -632.26
1004000 -632.256
1006000 -632.259
1008000 -632.259
1010000 -632.257
1012000 -632.259
1014000 -632.26
1016000 -632.262
1018000 -632.263
1020000 -632.259
1022000 -632.256
1024000 -632.262
1026000 -632.259
1028000 -632.257
1030000 -632.262
1032000 -632.262
1034000 -632.261
1036000 -632.26
1038000 -632.257
1040000 -632.256
