# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2258.75 12.9047 12.9047 13.5531
4000 2023.06 12.4414 12.4414 13.0666
6000 1811.57 11.9881 11.9881 12.5905
8000 1606.94 11.5183 11.5183 12.0971
10000 1427.16 11.0743 11.0743 11.6308
12000 1525.61 11.3218 11.3218 11.8907
14000 1434.62 11.0929 11.0929 11.6503
16000 1368.1 10.9197 10.9197 11.4684
18000 1329.98 10.8181 10.8181 11.3617
20000 1357.23 10.8913 10.8913 11.4386
22000 1369.78 10.9235 10.9235 11.4725
24000 1405.51 11.0195 11.0195 11.5732
26000 1440.62 11.1093 11.1093 11.6675
28000 1475.94 11.1986 11.1986 11.7613
30000 1479.42 11.2067 11.2067 11.7699
32000 1527.78 11.3303 11.3303 11.8997
34000 1483.88 11.221 11.221 11.7848
36000 1436.59 11.0971 11.0971 11.6548
38000 1452.17 11.1387 11.1387 11.6984
40000 1458.18 11.154 11.154 11.7145
42000 1453.63 11.1438 11.1438 11.7038
44000 1387.02 10.9702 10.9702 11.5214
46000 1370.61 10.9279 10.9279 11.477
48000 1377.99 10.9473 10.9473 11.4974
50000 1380.61 10.9538 10.9538 11.5042
52000 1365.08 10.9124 10.9124 11.4608
54000 1338.87 10.8421 10.8421 11.3869
56000 1335.09 10.8321 10.8321 11.3765
58000 1314.71 10.7772 10.7772 11.3188
60000 1322.85 10.7991 10.7991 11.3418
62000 1316.19 10.781 10.781 11.3228
64000 1300.06 10.7366 10.7366 11.2761
66000 1297.03 10.7286 10.7286 11.2677
68000 1285.12 10.6955 10.6955 11.233
70000 1298.05 10.7315 10.7315 11.2708
72000 1287.38 10.702 10.702 11.2398
74000 1285.03 10.6955 10.6955 11.233
76000 1286.57 10.6995 10.6995 11.2372
78000 1282.86 10.6892 10.6892 11.2263
80000 1281.78 10.6865 10.6865 11.2235
82000 1276.03 10.6706 10.6706 11.2068
84000 1269.68 10.6528 10.6528 11.1882
86000 1269.29 10.6517 10.6517 11.187
88000 1267.85 10.6477 10.6477 11.1828
90000 1263.6 10.6357 10.6357 11.1702
92000 1260.28 10.6264 10.6264 11.1604
94000 1255.63 10.6133 10.6133 11.1466
96000 1252.81 10.6053 10.6053 11.1383
98000 1247.86 10.5913 10.5913 11.1235
100000 1248.1 10.592 10.592 11.1243
