# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5599.89
4000 5973.45
6000 5761.98
8000 5503.66
10000 5480.02
12000 5392.77
14000 5188.72
16000 5261.63
18000 4956.23
20000 4866.86
22000 4756.93
24000 4670.98
26000 4539.94
28000 4414.6
30000 4357.34
32000 4206.56
34000 3937.56
36000 3908.14
38000 3760.31
40000 3645.59
42000 3569.41
44000 3439.82
46000 3420.75
48000 3263.94
50000 3104.18
52000 2950.91
54000 2746.07
56000 2740.9
58000 2606.42
60000 2486.86
62000 2352.3
64000 2193.99
66000 2163.55
68000 1994.88
70000 1910.81
72000 1785.17
74000 1656.66
76000 1538.15
78000 1414.91
80000 1272.56
82000 1169.35
84000 1035.06
86000 928.446
88000 799.508
90000 691.132
92000 565.866
94000 427.645
96000 311.773
98000 191.252
100000 76.3534
