# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -560.107
4000 -540.929
6000 -536.979
8000 -539.125
10000 -544.832
12000 -541.72
14000 -542.912
16000 -548.342
18000 -555.906
20000 -559.245
22000 -559.67
24000 -559.568
26000 -563.364
28000 -563.685
30000 -565.025
32000 -568.992
34000 -572.176
36000 -572.822
38000 -573.172
40000 -575.783
42000 -578.574
44000 -582.455
46000 -582.265
48000 -583.062
50000 -586.946
52000 -588.805
54000 -591.764
56000 -591.938
58000 -594.284
60000 -596.716
62000 -597.833
64000 -600.997
66000 -601.52
68000 -603.455
70000 -604.879
72000 -606.822
74000 -608.594
76000 -609.988
78000 -611.451
80000 -613.55
82000 -614.85
84000 -616.649
86000 -618.092
88000 -619.741
90000 -621.107
92000 -622.719
94000 -624.522
96000 -625.979
98000 -627.524
100000 -628.963
