# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5572.37
4000 5735.92
6000 5839.16
8000 5581.31
10000 5296.34
12000 5223.38
14000 5245.4
16000 5146.61
18000 5204.48
20000 4841.62
22000 4783.09
24000 4645.42
26000 4555.1
28000 4460.95
30000 4409.23
32000 4256.06
34000 4044.53
36000 3876.31
38000 3737.29
40000 3779.34
42000 3471.65
44000 3342.79
46000 3278.15
48000 3145.61
50000 3005.37
52000 3009.38
54000 2854.8
56000 2797.6
58000 2598.1
60000 2430.62
62000 2300.15
64000 2148.71
66000 2072.42
68000 1940.76
70000 1898.47
72000 1789.75
74000 1668.63
76000 1493.15
78000 1414.28
80000 1264.28
82000 1177.78
84000 1050.78
86000 915.105
88000 786.574
90000 672.598
92000 564.476
94000 432.384
96000 315.171
98000 189.644
100000 75.2677
