# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2288.38 12.9615 12.9615 13.6129
4000 2308.24 13.001 13.001 13.6543
6000 2107.51 12.6076 12.6076 13.2412
8000 1959.39 12.3046 12.3046 12.9229
10000 1960.46 12.3102 12.3102 12.9288
12000 1888.06 12.1584 12.1584 12.7694
14000 1770.31 11.9008 11.9008 12.4988
16000 1750.52 11.853 11.853 12.4486
18000 1723.67 11.7941 11.7941 12.3867
20000 1761.74 11.8807 11.8807 12.4777
22000 1626.16 11.5658 11.5658 12.147
24000 1703.75 11.7432 11.7432 12.3333
26000 1790.35 11.9423 11.9423 12.5424
28000 1715.06 11.7739 11.7739 12.3656
30000 1720.66 11.7879 11.7879 12.3802
32000 1613.01 11.5353 11.5353 12.115
34000 1535.87 11.349 11.349 11.9193
36000 1517.9 11.3059 11.3059 11.874
38000 1524.71 11.3223 11.3223 11.8912
40000 1477.31 11.2043 11.2043 11.7673
42000 1481.13 11.2112 11.2112 11.7746
44000 1466.33 11.176 11.176 11.7376
46000 1456.29 11.1506 11.1506 11.7109
48000 1492.88 11.2423 11.2423 11.8072
50000 1460.95 11.1622 11.1622 11.7231
52000 1460.75 11.1624 11.1624 11.7233
54000 1464.27 11.1712 11.1712 11.7326
56000 1479.42 11.2093 11.2093 11.7725
58000 1459.8 11.1587 11.1587 11.7194
60000 1442.59 11.1157 11.1157 11.6742
62000 1459.75 11.1597 11.1597 11.7205
64000 1455.69 11.1495 11.1495 11.7098
66000 1454.86 11.1461 11.1461 11.7062
68000 1443.2 11.1168 11.1168 11.6755
70000 1446.01 11.1243 11.1243 11.6833
72000 1444.69 11.1214 11.1214 11.6802
74000 1447.81 11.1293 11.1293 11.6885
76000 1433.21 11.0914 11.0914 11.6487
78000 1439.2 11.1068 11.1068 11.6649
80000 1437.61 11.103 11.103 11.661
82000 1426.59 11.0747 11.0747 11.6313
84000 1423.86 11.0675 11.0675 11.6237
86000 1429.03 11.0808 11.0808 11.6377
88000 1420.19 11.0581 11.0581 11.6138
90000 1418.07 11.0526 11.0526 11.608
92000 1411.74 11.0361 11.0361 11.5907
94000 1409.1 11.0293 11.0293 11.5835
96000 1408.79 11.0285 11.0285 11.5827
98000 1402.12 11.0111 11.0111 11.5644
100000 1399.12 11.0032 11.0032 11.5562
