# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2317.3 13.0165 13.0165 13.6706
4000 2156.29 12.7065 12.7065 13.345
6000 1994.63 12.3831 12.3831 13.0054
8000 1849.8 12.0759 12.0759 12.6827
10000 2013.57 12.4176 12.4176 13.0416
12000 2024.5 12.4421 12.4421 13.0673
14000 2112.48 12.6211 12.6211 13.2553
16000 2035.47 12.466 12.466 13.0924
18000 1874.31 12.1285 12.1285 12.7379
20000 1938 12.2642 12.2642 12.8805
22000 1826.54 12.0232 12.0232 12.6274
24000 1786.55 11.9359 11.9359 12.5357
26000 1738.81 11.828 11.828 12.4224
28000 1675.29 11.6837 11.6837 12.2708
30000 1634.5 11.588 11.588 12.1703
32000 1667.54 11.6646 11.6646 12.2508
34000 1691.36 11.7207 11.7207 12.3097
36000 1671.41 11.673 11.673 12.2596
38000 1652.08 11.6282 11.6282 12.2125
40000 1650.75 11.6261 11.6261 12.2103
42000 1689.07 11.7151 11.7151 12.3038
44000 1617.86 11.5487 11.5487 12.129
46000 1640.59 11.6029 11.6029 12.1859
48000 1634.98 11.5895 11.5895 12.1718
50000 1620.96 11.5561 11.5561 12.1368
52000 1601.54 11.5093 11.5093 12.0876
54000 1616.02 11.5434 11.5434 12.1235
56000 1600.15 11.5055 11.5055 12.0836
58000 1590.15 11.4824 11.4824 12.0594
60000 1567.53 11.428 11.428 12.0022
62000 1573.79 11.4418 11.4418 12.0168
64000 1558.81 11.4057 11.4057 11.9788
66000 1564.76 11.4212 11.4212 11.9951
68000 1564.02 11.4195 11.4195 11.9933
70000 1540.04 11.3606 11.3606 11.9315
72000 1561.52 11.4128 11.4128 11.9863
74000 1533.84 11.3453 11.3453 11.9154
76000 1548.53 11.3815 11.3815 11.9535
78000 1537.97 11.3556 11.3556 11.9262
80000 1545.54 11.3742 11.3742 11.9457
82000 1525.62 11.3248 11.3248 11.8939
84000 1528.59 11.3319 11.3319 11.9013
86000 1533.11 11.3435 11.3435 11.9135
88000 1518.87 11.3085 11.3085 11.8768
90000 1514.12 11.2968 11.2968 11.8644
92000 1511.68 11.2907 11.2907 11.858
94000 1508.23 11.282 11.282 11.849
96000 1499.41 11.26 11.26 11.8258
98000 1488.16 11.2316 11.2316 11.796
100000 1482.43 11.217 11.217 11.7807
