# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.185
4000 -544.014
6000 -545.599
8000 -543.947
10000 -544.183
12000 -547.355
14000 -546.815
16000 -548.518
18000 -554.525
20000 -549.474
22000 -555.898
24000 -559.813
26000 -559.232
28000 -562.098
30000 -565.129
32000 -565.364
34000 -567.949
36000 -570.687
38000 -575.995
40000 -578.067
42000 -579.142
44000 -582.704
46000 -583.604
48000 -586.049
50000 -588.264
52000 -588.982
54000 -590.571
56000 -591.619
58000 -593.763
60000 -596.298
62000 -597.484
64000 -599.178
66000 -601.299
68000 -602.744
70000 -604.488
72000 -606.137
74000 -607.797
76000 -609.218
78000 -611.086
80000 -613.323
82000 -614.844
84000 -615.688
86000 -617.356
88000 -618.979
90000 -620.814
92000 -622.264
94000 -623.821
96000 -625.566
98000 -627.084
100000 -628.499
