# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2250.48 12.8908 12.8908 13.5386
4000 2056.78 12.5105 12.5105 13.1392
6000 2132.11 12.6587 12.6587 13.2949
8000 2049.18 12.4947 12.4947 13.1225
10000 1921.81 12.2229 12.2229 12.8371
12000 2024.12 12.4438 12.4438 13.0691
14000 1997.66 12.3881 12.3881 13.0106
16000 1963.06 12.3157 12.3157 12.9345
18000 1996.91 12.3871 12.3871 13.0096
20000 1994.04 12.3813 12.3813 13.0035
22000 1957.27 12.3057 12.3057 12.924
24000 1950.44 12.2912 12.2912 12.9089
26000 1789.53 11.9414 11.9414 12.5415
28000 1798.08 11.9617 11.9617 12.5628
30000 1924.05 12.2355 12.2355 12.8503
32000 1928.74 12.2454 12.2454 12.8607
34000 1872.8 12.1247 12.1247 12.734
36000 1857.86 12.0927 12.0927 12.7003
38000 1836.62 12.047 12.047 12.6524
40000 1840.72 12.0547 12.0547 12.6605
42000 1816.02 12.0016 12.0016 12.6047
44000 1813.16 11.996 11.996 12.5988
46000 1845.87 12.0668 12.0668 12.6731
48000 1813.69 11.9965 11.9965 12.5993
50000 1823.74 12.0193 12.0193 12.6232
52000 1811.62 11.9927 11.9927 12.5953
54000 1760.47 11.8788 11.8788 12.4757
56000 1791.33 11.947 11.947 12.5473
58000 1756.14 11.8682 11.8682 12.4646
60000 1765.54 11.8902 11.8902 12.4877
62000 1762.44 11.8833 11.8833 12.4804
64000 1759.45 11.8759 11.8759 12.4726
66000 1760.83 11.8789 11.8789 12.4758
68000 1769.42 11.8985 11.8985 12.4964
70000 1743.62 11.8407 11.8407 12.4357
72000 1757.27 11.8717 11.8717 12.4683
74000 1749.19 11.8531 11.8531 12.4487
76000 1747.03 11.8476 11.8476 12.443
78000 1750.57 11.8564 11.8564 12.4522
80000 1735.77 11.8229 11.8229 12.417
82000 1735.63 11.8225 11.8225 12.4166
84000 1742.58 11.8384 11.8384 12.4333
86000 1727.24 11.8037 11.8037 12.3968
88000 1733.39 11.8175 11.8175 12.4113
90000 1726.67 11.8022 11.8022 12.3953
92000 1721.32 11.7902 11.7902 12.3827
94000 1717.58 11.7817 11.7817 12.3737
96000 1717.31 11.7811 11.7811 12.3731
98000 1711.62 11.768 11.768 12.3594
100000 1706.7 11.7567 11.7567 12.3475
