# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5678.17
4000 5792.73
6000 5738.14
8000 5694.11
10000 5500.29
12000 5242.16
14000 5181.57
16000 5103.23
18000 4847.04
20000 4791.89
22000 4634.17
24000 4699.13
26000 4600.48
28000 4508.49
30000 4449.04
32000 4167.29
34000 4026.93
36000 4000.77
38000 3755.01
40000 3750.62
42000 3575.3
44000 3358.56
46000 3413.01
48000 3195.45
50000 3104.83
52000 3042.54
54000 2804.69
56000 2646.97
58000 2514.66
60000 2407.17
62000 2303.1
64000 2265.86
66000 2099.08
68000 2028.58
70000 1909.3
72000 1757.44
74000 1648.85
76000 1487.83
78000 1436.96
80000 1286.13
82000 1156.63
84000 1054.04
86000 912.083
88000 793.419
90000 661.945
92000 557.478
94000 429.544
96000 310.857
98000 193.577
100000 74.6839
