# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5589.01
4000 5651.12
6000 5809.56
8000 5669.55
10000 5504.47
12000 5256.35
14000 5169.1
16000 5021.16
18000 4995.33
20000 4834.93
22000 4673.66
24000 4701.64
26000 4523.45
28000 4561.69
30000 4366.56
32000 4220.43
34000 4036.96
36000 4013.76
38000 3810.62
40000 3680.76
42000 3523.71
44000 3533.43
46000 3288.29
48000 3137.6
50000 3114.83
52000 2911.23
54000 2694.49
56000 2773.97
58000 2611.49
60000 2502.44
62000 2326.27
64000 2286.09
66000 2128.22
68000 2039.58
70000 1836.88
72000 1699.82
74000 1658.06
76000 1535.68
78000 1407.48
80000 1269.72
82000 1130.31
84000 1035.72
86000 910.734
88000 782.352
90000 659.304
92000 550.74
94000 432.423
96000 309.28
98000 193.414
100000 72.7729
