# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.033
4000 -563.389
6000 -553.664
8000 -550.162
10000 -554.029
12000 -555.63
14000 -556.342
16000 -555.191
18000 -553.466
20000 -553.128
22000 -553.631
24000 -556.233
26000 -561.773
28000 -561.748
30000 -560.704
32000 -562.634
34000 -569.213
36000 -569.769
38000 -572.833
40000 -578.495
42000 -580.79
44000 -582.688
46000 -585.964
48000 -586.776
50000 -586.033
52000 -589.081
54000 -592.007
56000 -590.749
58000 -594.469
60000 -596.26
62000 -598.623
64000 -599.11
66000 -601.751
68000 -602.64
70000 -605.357
72000 -607.259
74000 -607.797
76000 -609.103
78000 -611.301
80000 -612.913
82000 -614.949
84000 -616.294
86000 -617.872
88000 -619.596
90000 -621.186
92000 -622.668
94000 -624.148
96000 -625.733
98000 -627.224
100000 -628.746
