# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2278.8 12.9445 12.9445 13.595
4000 2313.02 13.0101 13.0101 13.6638
6000 2319.31 13.0219 13.0219 13.6762
8000 2270.55 12.928 12.928 13.5777
10000 2234.5 12.8581 12.8581 13.5042
12000 2079.75 12.556 12.556 13.187
14000 2074.4 12.545 12.545 13.1754
16000 2092.57 12.5831 12.5831 13.2154
18000 2124.94 12.6476 12.6476 13.2831
20000 2099.99 12.5964 12.5964 13.2294
22000 2145.32 12.6868 12.6868 13.3244
24000 2066.89 12.531 12.531 13.1607
26000 2090.14 12.5771 12.5771 13.2091
28000 2076.97 12.5508 12.5508 13.1815
30000 2082.21 12.5597 12.5597 13.1909
32000 2183.24 12.761 12.761 13.4022
34000 2158.41 12.7092 12.7092 13.3479
36000 2160.09 12.7148 12.7148 13.3537
38000 2228 12.8477 12.8477 13.4934
40000 2164.32 12.7254 12.7254 13.3649
42000 2169.48 12.7354 12.7354 13.3753
44000 2204.2 12.8031 12.8031 13.4464
46000 2221.02 12.8346 12.8346 13.4796
48000 2192.51 12.7786 12.7786 13.4207
50000 2221.82 12.8359 12.8359 13.481
52000 2187.93 12.7715 12.7715 13.4133
54000 2198.3 12.7918 12.7918 13.4346
56000 2170.51 12.737 12.737 13.377
58000 2181.01 12.7555 12.7555 13.3965
60000 2173.29 12.7427 12.7427 13.383
62000 2191.32 12.7782 12.7782 13.4203
64000 2174.76 12.7457 12.7457 13.3862
66000 2173.62 12.7424 12.7424 13.3828
68000 2181.87 12.7584 12.7584 13.3995
70000 2165.92 12.7284 12.7284 13.368
72000 2157.82 12.7127 12.7127 13.3515
74000 2174.85 12.7461 12.7461 13.3866
76000 2166.28 12.7293 12.7293 13.3689
78000 2170.58 12.7376 12.7376 13.3776
80000 2147.43 12.6916 12.6916 13.3294
82000 2164.57 12.7249 12.7249 13.3643
84000 2145.25 12.6878 12.6878 13.3254
86000 2157.49 12.712 12.712 13.3508
88000 2144.49 12.6865 12.6865 13.324
90000 2141.68 12.681 12.681 13.3182
92000 2138.74 12.6751 12.6751 13.312
94000 2129.73 12.6572 12.6572 13.2932
96000 2134.48 12.6666 12.6666 13.3031
98000 2124.36 12.6465 12.6465 13.282
100000 2127.8 12.6534 12.6534 13.2892
