# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -568.149
4000 -562.492
6000 -567.013
8000 -556.202
10000 -554.655
12000 -551.535
14000 -554.566
16000 -561.085
18000 -564.627
20000 -565.46
22000 -562.705
24000 -565.415
26000 -568.429
28000 -567.033
30000 -569.255
32000 -565.664
34000 -568.373
36000 -571.286
38000 -575.952
40000 -578.499
42000 -577.14
44000 -581.974
46000 -581.86
48000 -584.669
50000 -585.381
52000 -586.989
54000 -590.296
56000 -591.192
58000 -592.393
60000 -594.203
62000 -595.441
64000 -596.958
66000 -599.269
68000 -600.913
70000 -602.611
72000 -604.243
74000 -604.798
76000 -606.903
78000 -607.825
80000 -609.937
82000 -611.558
84000 -613.367
86000 -614.761
88000 -616.45
90000 -618.053
92000 -619.76
94000 -621.261
96000 -622.7
98000 -624.246
100000 -625.696
