# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2325.58 13.0318 13.0318 13.6867
4000 2334.8 13.0511 13.0511 13.7069
6000 2358.8 13.0952 13.0952 13.7532
8000 2281.19 12.9492 12.9492 13.5999
10000 2327.72 13.0378 13.0378 13.6929
12000 2313.09 13.0105 13.0105 13.6643
14000 2310.34 13.0049 13.0049 13.6584
16000 2334.1 13.0485 13.0485 13.7042
18000 2313.32 13.0099 13.0099 13.6636
20000 2298.37 12.9821 12.9821 13.6344
22000 2311.54 13.0064 13.0064 13.66
24000 2301.72 12.9878 12.9878 13.6405
26000 2308.93 13.0019 13.0019 13.6552
28000 2321.56 13.0257 13.0257 13.6802
30000 2319.27 13.0213 13.0213 13.6756
32000 2311.69 13.0072 13.0072 13.6608
34000 2311.19 13.0065 13.0065 13.6601
36000 2295.22 12.9766 12.9766 13.6287
38000 2281.66 12.9512 12.9512 13.602
40000 2299.35 12.9848 12.9848 13.6373
42000 2296.6 12.9793 12.9793 13.6315
44000 2291.71 12.9689 12.9689 13.6206
46000 2290.17 12.9674 12.9674 13.6191
48000 2293.45 12.9736 12.9736 13.6256
50000 2285.16 12.958 12.958 13.6091
52000 2286.38 12.9598 12.9598 13.6111
54000 2288.63 12.9634 12.9634 13.6148
56000 2289.56 12.9659 12.9659 13.6175
58000 2290.24 12.9673 12.9673 13.619
60000 2276.44 12.9413 12.9413 13.5916
62000 2252.57 12.8962 12.8962 13.5442
64000 2263.94 12.9176 12.9176 13.5667
66000 2269.19 12.9265 12.9265 13.5761
68000 2277.98 12.9442 12.9442 13.5947
70000 2271.47 12.9317 12.9317 13.5815
72000 2278.54 12.9454 12.9454 13.5959
74000 2270.86 12.931 12.931 13.5808
76000 2260.39 12.9108 12.9108 13.5595
78000 2265.03 12.9192 12.9192 13.5684
80000 2264.3 12.918 12.918 13.5671
82000 2253.97 12.8987 12.8987 13.5469
84000 2251.44 12.8939 12.8939 13.5419
86000 2256.7 12.9039 12.9039 13.5524
88000 2255.79 12.9022 12.9022 13.5505
90000 2248.62 12.8883 12.8883 13.536
92000 2243.98 12.8792 12.8792 13.5264
94000 2243.09 12.8778 12.8778 13.525
96000 2241.35 12.8746 12.8746 13.5216
98000 2239.15 12.8705 12.8705 13.5172
100000 2240.09 12.8723 12.8723 13.5192
