# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5719.8
4000 5773.8
6000 5549.6
8000 5701.52
10000 5605.04
12000 5180.19
14000 5076.56
16000 5084.69
18000 5042.22
20000 4812.16
22000 4809.96
24000 4660.94
26000 4502.31
28000 4497.4
30000 4301.68
32000 4089.49
34000 4135.57
36000 3926.63
38000 3928.02
40000 3571.48
42000 3532.68
44000 3548.84
46000 3270.31
48000 3168.38
50000 2979.33
52000 2988.71
54000 2865.05
56000 2720.25
58000 2662.45
60000 2522.68
62000 2300.23
64000 2243.94
66000 2044.29
68000 1946.23
70000 1903.4
72000 1729.47
74000 1577.11
76000 1517.21
78000 1408.79
80000 1300.82
82000 1168.83
84000 1037.44
86000 904.159
88000 806.89
90000 682.812
92000 545.966
94000 429.092
96000 309.678
98000 186.819
100000 74.8876
