# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.453
4000 -567.613
6000 -566.043
8000 -565.432
10000 -565.717
12000 -575.971
14000 -576.305
16000 -575.831
18000 -573.012
20000 -577.135
22000 -579.923
24000 -581.877
26000 -583.408
28000 -583.223
30000 -585.852
32000 -588.534
34000 -587.83
36000 -590.434
38000 -590.024
40000 -594.937
42000 -595.31
44000 -594.833
46000 -599.043
48000 -600.155
50000 -602.7
52000 -602.313
54000 -603.802
56000 -606.138
58000 -606.632
60000 -608.791
62000 -611.718
64000 -612.446
66000 -614.799
68000 -616.208
70000 -616.963
72000 -619.396
74000 -621.336
76000 -622.169
78000 -623.486
80000 -624.99
82000 -627.057
84000 -628.666
86000 -630.55
88000 -631.748
90000 -633.323
92000 -635.006
94000 -636.605
96000 -638.158
98000 -639.68
100000 -641.029
