# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5714.87
4000 5873.59
6000 5895.54
8000 5577.06
10000 5387.02
12000 5324.29
14000 5201.55
16000 4948
18000 4902.37
20000 4939.93
22000 4668.1
24000 4530.67
26000 4532.17
28000 4443.68
30000 4285.94
32000 4236.09
34000 4114.65
36000 3907.38
38000 3737.85
40000 3561.1
42000 3636.36
44000 3490.75
46000 3370.67
48000 3295.83
50000 3154.63
52000 3000.69
54000 2786.36
56000 2752.44
58000 2606.52
60000 2535.29
62000 2376.53
64000 2155.66
66000 2149.56
68000 2030.25
70000 1817.22
72000 1800.77
74000 1629.95
76000 1534.56
78000 1394.61
80000 1264.79
82000 1151.17
84000 1043.75
86000 893.876
88000 801.027
90000 659.048
92000 566.038
94000 421.971
96000 317.006
98000 187.181
100000 75.7886
