# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -565.15
4000 -559.925
6000 -555.164
8000 -560.912
10000 -564.818
12000 -566.132
14000 -567.763
16000 -571.561
18000 -571.323
20000 -569.652
22000 -573.452
24000 -574.101
26000 -574.45
28000 -578.656
30000 -580.995
32000 -580.128
34000 -581.282
36000 -582.74
38000 -583.783
40000 -585.274
42000 -585.149
44000 -586.847
46000 -588.081
48000 -589.285
50000 -593.95
52000 -596.08
54000 -598.664
56000 -599.423
58000 -601.213
60000 -602.129
62000 -604.699
64000 -607.604
66000 -607.134
68000 -608.74
70000 -611.493
72000 -611.835
74000 -613.758
76000 -615.314
78000 -617.204
80000 -618.833
82000 -620.449
84000 -621.947
86000 -623.966
88000 -625.159
90000 -627.148
92000 -628.287
94000 -630.196
96000 -631.558
98000 -633.149
100000 -634.549
