# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5702.38
4000 5862.86
6000 5861.97
8000 5614.79
10000 5373.61
12000 5311.35
14000 5302.52
16000 5150.3
18000 4937.53
20000 4714.06
22000 4801.26
24000 4726.36
26000 4505.06
28000 4354.24
30000 4227.35
32000 4144.11
34000 4080.12
36000 3926.18
38000 3808.86
40000 3601.23
42000 3465.2
44000 3418.11
46000 3253.38
48000 3161.7
50000 3150.5
52000 2946.95
54000 2878.18
56000 2727.86
58000 2589.55
60000 2468.86
62000 2431.13
64000 2203.56
66000 2043.15
68000 1928.64
70000 1874.58
72000 1731.97
74000 1663.66
76000 1534
78000 1372.59
80000 1272.83
82000 1169.78
84000 1001.88
86000 894.326
88000 770.893
90000 674.956
92000 554.905
94000 421.002
96000 310.78
98000 191.552
100000 77.2784
