# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2298.38 12.9813 12.9813 13.6336
4000 2215.68 12.8203 12.8203 13.4646
6000 2100.65 12.5951 12.5951 13.228
8000 1942 12.2685 12.2685 12.885
10000 1735.53 11.82 11.82 12.414
12000 1618.96 11.5511 11.5511 12.1315
14000 1575.94 11.4465 11.4465 12.0216
16000 1446.75 11.1234 11.1234 11.6824
18000 1387.28 10.9711 10.9711 11.5224
20000 1424.83 11.0686 11.0686 11.6248
22000 1350.37 10.8736 10.8736 11.42
24000 1282.26 10.6875 10.6875 11.2245
26000 1272.31 10.6597 10.6597 11.1954
28000 1310.29 10.7634 10.7634 11.3043
30000 1342.54 10.8517 10.8517 11.3971
32000 1337.38 10.8384 10.8384 11.383
34000 1322.5 10.798 10.798 11.3406
36000 1312.17 10.7695 10.7695 11.3106
38000 1298.71 10.7322 10.7322 11.2715
40000 1281.35 10.683 10.683 11.2199
42000 1278.72 10.6769 10.6769 11.2134
44000 1275.27 10.6678 10.6678 11.2039
46000 1285.15 10.6956 10.6956 11.2331
48000 1292.15 10.7147 10.7147 11.2531
50000 1330.24 10.8192 10.8192 11.3629
52000 1308.19 10.759 10.759 11.2996
54000 1300.5 10.7366 10.7366 11.2762
56000 1297.99 10.7313 10.7313 11.2706
58000 1285.94 10.6981 10.6981 11.2357
60000 1277.68 10.6751 10.6751 11.2115
62000 1281.81 10.6863 10.6863 11.2233
64000 1270.57 10.655 10.655 11.1904
66000 1269.8 10.6521 10.6521 11.1873
68000 1244.99 10.5826 10.5826 11.1144
70000 1238.76 10.5655 10.5655 11.0964
72000 1245.3 10.5838 10.5838 11.1156
74000 1234.69 10.5538 10.5538 11.0841
76000 1235.18 10.5553 10.5553 11.0857
78000 1223.33 10.5205 10.5205 11.0492
80000 1237.13 10.56 10.56 11.0907
82000 1220.41 10.5131 10.5131 11.0414
84000 1220.09 10.5121 10.5121 11.0403
86000 1214.97 10.4974 10.4974 11.0249
88000 1211.59 10.4878 10.4878 11.0149
90000 1213.85 10.4943 10.4943 11.0217
92000 1205.13 10.4692 10.4692 10.9953
94000 1205.97 10.4716 10.4716 10.9978
96000 1201.56 10.4588 10.4588 10.9844
98000 1198.91 10.4511 10.4511 10.9763
100000 1197.83 10.448 10.448 10.973
