# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5591.06
4000 5849
6000 5761.43
8000 5461.64
10000 5473.97
12000 5295.98
14000 5263.26
16000 5024.64
18000 4999.96
20000 4757.82
22000 4696.74
24000 4630.05
26000 4523.77
28000 4501.62
30000 4332.58
32000 4053.73
34000 4113.49
36000 3847.94
38000 3729.27
40000 3701.55
42000 3498.23
44000 3517.89
46000 3304.04
48000 3176.65
50000 3064.27
52000 2991.17
54000 2808.88
56000 2742.08
58000 2544.36
60000 2496.11
62000 2379.19
64000 2236.72
66000 2126.56
68000 1981.06
70000 1837.85
72000 1758.37
74000 1629.14
76000 1473.1
78000 1364.11
80000 1284.3
82000 1172.46
84000 1011.21
86000 895.301
88000 783.868
90000 665.016
92000 546.274
94000 433.727
96000 308.867
98000 193.774
100000 73.4497
