# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -563.607
4000 -550.074
6000 -540.891
8000 -547.47
10000 -540.054
12000 -541.429
14000 -541.442
16000 -550.412
18000 -550.989
20000 -561.821
22000 -562.332
24000 -557.943
26000 -559.909
28000 -564.8
30000 -565.461
32000 -571.431
34000 -571.264
36000 -574.666
38000 -576.671
40000 -576.703
42000 -579.407
44000 -580.039
46000 -582.72
48000 -584.354
50000 -586.247
52000 -587.685
54000 -588.303
56000 -588.831
58000 -591.396
60000 -591.921
62000 -593.38
64000 -595.39
66000 -597.261
68000 -599.696
70000 -601.68
72000 -602.924
74000 -604.441
76000 -606.428
78000 -607.98
80000 -609.054
82000 -610.468
84000 -612.924
86000 -614.238
88000 -615.663
90000 -617.349
92000 -618.982
94000 -620.421
96000 -622.017
98000 -623.49
100000 -625.004
