# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2313.08 13.0089 13.0089 13.6626
4000 2230.03 12.8512 12.8512 13.4969
6000 1803.1 11.9702 11.9702 12.5718
8000 1596.52 11.4922 11.4922 12.0697
10000 1639.53 11.5992 11.5992 12.1821
12000 1732 11.8112 11.8112 12.4047
14000 1747.11 11.8429 11.8429 12.438
16000 1716.65 11.7786 11.7786 12.3705
18000 1654.03 11.634 11.634 12.2187
20000 1538.22 11.355 11.355 11.9256
22000 1539.17 11.3579 11.3579 11.9287
24000 1549.05 11.3783 11.3783 11.95
26000 1507.67 11.2784 11.2784 11.8451
28000 1452.59 11.1409 11.1409 11.7008
30000 1493.22 11.2424 11.2424 11.8073
32000 1549.65 11.3825 11.3825 11.9545
34000 1569.56 11.4319 11.4319 12.0064
36000 1589.98 11.4815 11.4815 12.0585
38000 1561.69 11.4119 11.4119 11.9853
40000 1537.82 11.3553 11.3553 11.9259
42000 1556.23 11.3999 11.3999 11.9727
44000 1535.85 11.3503 11.3503 11.9207
46000 1534.84 11.3463 11.3463 11.9165
48000 1517.41 11.304 11.304 11.872
50000 1557.17 11.4023 11.4023 11.9753
52000 1549.24 11.3831 11.3831 11.9551
54000 1568.04 11.4287 11.4287 12.003
56000 1564.93 11.4197 11.4197 11.9936
58000 1549.37 11.3834 11.3834 11.9554
60000 1567.67 11.4282 11.4282 12.0025
62000 1554.92 11.3965 11.3965 11.9692
64000 1559.47 11.408 11.408 11.9813
66000 1537.05 11.3525 11.3525 11.923
68000 1545.46 11.3722 11.3722 11.9437
70000 1541.62 11.3643 11.3643 11.9353
72000 1535.64 11.3499 11.3499 11.9203
74000 1535.64 11.35 11.35 11.9204
76000 1529.42 11.3346 11.3346 11.9042
78000 1523.19 11.3191 11.3191 11.8879
80000 1521.57 11.3147 11.3147 11.8833
82000 1521.87 11.3156 11.3156 11.8842
84000 1505.02 11.274 11.274 11.8405
86000 1508.05 11.2812 11.2812 11.848
88000 1510.79 11.2881 11.2881 11.8553
90000 1496.19 11.2516 11.2516 11.817
92000 1492.69 11.2432 11.2432 11.8082
94000 1485.96 11.2262 11.2262 11.7904
96000 1480.47 11.2125 11.2125 11.7759
98000 1480.68 11.2129 11.2129 11.7764
100000 1471.9 11.1907 11.1907 11.7531
