# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -558.969
4000 -558.563
6000 -546.818
8000 -552.418
10000 -549.087
12000 -553.724
14000 -546.462
16000 -552.958
18000 -554.773
20000 -555.27
22000 -560.403
24000 -564.785
26000 -563.913
28000 -560.947
30000 -565.712
32000 -565.045
34000 -568.734
36000 -571.651
38000 -572.998
40000 -576.903
42000 -578.026
44000 -577.436
46000 -579.716
48000 -578.776
50000 -582.698
52000 -585.957
54000 -588.539
56000 -588.356
58000 -590.53
60000 -593.204
62000 -593.127
64000 -594.952
66000 -597.277
68000 -598.129
70000 -600.017
72000 -602.056
74000 -603.308
76000 -604.874
78000 -607.407
80000 -608.262
82000 -609.819
84000 -611.658
86000 -613.197
88000 -614.627
90000 -616.235
92000 -618.02
94000 -619.654
96000 -621.122
98000 -622.784
100000 -624.206
