# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5645.82
4000 5929.92
6000 5866.23
8000 5562.14
10000 5492.27
12000 5357.36
14000 5325.49
16000 5159.15
18000 4894.06
20000 4885.72
22000 4720.94
24000 4614.44
26000 4534.65
28000 4430.26
30000 4273.63
32000 4236.87
34000 4057.39
36000 3883.48
38000 3846.22
40000 3702.25
42000 3515.34
44000 3450.54
46000 3321.02
48000 3277.84
50000 3113.36
52000 2994.95
54000 2760.6
56000 2778.41
58000 2641.65
60000 2446.35
62000 2407.09
64000 2283.97
66000 2105.76
68000 2051.08
70000 1900.89
72000 1758.78
74000 1646.58
76000 1521.6
78000 1348.2
80000 1269.14
82000 1160.49
84000 1032.71
86000 904.832
88000 816.029
90000 689.142
92000 556.699
94000 434.628
96000 318.281
98000 188.04
100000 75.3384
