# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32594
4000 1.30099
6000 1.30682
8000 1.31385
10000 1.31453
12000 1.2962
14000 1.3187
16000 1.31068
18000 1.31521
20000 1.30401
22000 1.30823
24000 1.32547
26000 1.31505
28000 1.32729
30000 1.3113
32000 1.30552
34000 1.31646
36000 1.31932
38000 1.31667
40000 1.3163
42000 1.33021
44000 1.3362
46000 1.32641
48000 1.32042
50000 1.32375
52000 1.32479
54000 1.32458
56000 1.32432
58000 1.32448
60000 1.32464
62000 1.32484
64000 1.32401
66000 1.3251
68000 1.32406
70000 1.32432
72000 1.32474
74000 1.32443
76000 1.32458
78000 1.32354
80000 1.3237
82000 1.32406
84000 1.32365
86000 1.32328
88000 1.32318
90000 1.32312
92000 1.32406
94000 1.32292
96000 1.32292
98000 1.32292
100000 1.32292
