# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2275.79 12.9381 12.9381 13.5883
4000 2293.21 12.9729 12.9729 13.6248
6000 2280.77 12.9472 12.9472 13.5978
8000 2152.53 12.7012 12.7012 13.3394
10000 2151.66 12.6972 12.6972 13.3353
12000 2075.96 12.5477 12.5477 13.1782
14000 1926.68 12.241 12.241 12.8562
16000 1931.18 12.2497 12.2497 12.8653
18000 1918.98 12.2241 12.2241 12.8384
20000 1866.46 12.1123 12.1123 12.7209
22000 1863.45 12.1059 12.1059 12.7143
24000 1777.74 11.9153 11.9153 12.5141
26000 1807.98 11.9825 11.9825 12.5847
28000 1750.46 11.8555 11.8555 12.4513
30000 1778.91 11.919 11.919 12.5179
32000 1804.64 11.9767 11.9767 12.5786
34000 1799.75 11.9658 11.9658 12.5671
36000 1751.71 11.8591 11.8591 12.4551
38000 1759.47 11.8752 11.8752 12.472
40000 1781.15 11.9235 11.9235 12.5227
42000 1762.5 11.8826 11.8826 12.4798
44000 1731.82 11.8138 11.8138 12.4075
46000 1778.51 11.9178 11.9178 12.5167
48000 1779.99 11.9211 11.9211 12.5201
50000 1799.26 11.9652 11.9652 12.5665
52000 1804.75 11.9777 11.9777 12.5796
54000 1787.84 11.9399 11.9399 12.5398
56000 1768.85 11.8961 11.8961 12.4939
58000 1789.78 11.9443 11.9443 12.5445
60000 1766.15 11.8915 11.8915 12.4891
62000 1757.54 11.8716 11.8716 12.4682
64000 1778.56 11.9189 11.9189 12.5179
66000 1744.12 11.8419 11.8419 12.437
68000 1764.79 11.8885 11.8885 12.486
70000 1749.97 11.8552 11.8552 12.4509
72000 1759.07 11.8758 11.8758 12.4726
74000 1747.71 11.8502 11.8502 12.4457
76000 1746.46 11.8472 11.8472 12.4426
78000 1743.42 11.8403 11.8403 12.4353
80000 1721.97 11.7908 11.7908 12.3833
82000 1743.78 11.8408 11.8408 12.4358
84000 1735.61 11.8227 11.8227 12.4168
86000 1732.24 11.8151 11.8151 12.4088
88000 1728.23 11.806 11.806 12.3992
90000 1717.5 11.7814 11.7814 12.3734
92000 1717.13 11.7806 11.7806 12.3726
94000 1714.01 11.7735 11.7735 12.3651
96000 1706.67 11.7565 11.7565 12.3472
98000 1711.2 11.767 11.767 12.3583
100000 1698.9 11.7387 11.7387 12.3286
