# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.326
4000 -556.415
6000 -552.132
8000 -548.369
10000 -551.849
12000 -546.538
14000 -554.216
16000 -554.381
18000 -552.847
20000 -550.622
22000 -558.84
24000 -560.936
26000 -561.269
28000 -563.924
30000 -562.145
32000 -565.506
34000 -568.492
36000 -568.51
38000 -573.379
40000 -574.877
42000 -575.002
44000 -578.137
46000 -578.684
48000 -580.624
50000 -583.276
52000 -585.433
54000 -586.851
56000 -589.194
58000 -589.483
60000 -592.67
62000 -593.877
64000 -595.29
66000 -597.222
68000 -598.344
70000 -600.003
72000 -602.331
74000 -604.145
76000 -605.295
78000 -606.43
80000 -608.065
82000 -609.881
84000 -611.324
86000 -613.202
88000 -614.843
90000 -616.51
92000 -618.006
94000 -619.638
96000 -621.266
98000 -622.759
100000 -624.277
