# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2299.05 12.9823 12.9823 13.6347
4000 2279.74 12.946 12.946 13.5965
6000 2183.9 12.7634 12.7634 13.4048
8000 2385.29 13.1407 13.1407 13.801
10000 2289.87 12.9616 12.9616 13.6129
12000 2046.58 12.4859 12.4859 13.1133
14000 1889.36 12.1603 12.1603 12.7713
16000 1671.02 11.6713 11.6713 12.2578
18000 1551.79 11.3892 11.3892 11.9615
20000 1459.64 11.1573 11.1573 11.718
22000 1530.86 11.3346 11.3346 11.9042
24000 1591.34 11.4845 11.4845 12.0616
26000 1616.27 11.5444 11.5444 12.1246
28000 1440.95 11.1096 11.1096 11.6679
30000 1455.97 11.1486 11.1486 11.7088
32000 1354.46 10.8828 10.8828 11.4297
34000 1322.95 10.7986 10.7986 11.3412
36000 1435.62 11.0969 11.0969 11.6545
38000 1490.61 11.2366 11.2366 11.8013
40000 1386.56 10.9701 10.9701 11.5214
42000 1357.58 10.8914 10.8914 11.4387
44000 1345.7 10.8598 10.8598 11.4055
46000 1407.44 11.0214 11.0214 11.5753
48000 1583.27 11.4634 11.4634 12.0394
50000 1592.32 11.4865 11.4865 12.0637
52000 1562.93 11.415 11.415 11.9886
54000 1574.44 11.4417 11.4417 12.0166
56000 1655.21 11.6366 11.6366 12.2214
58000 1559.25 11.4058 11.4058 11.9789
60000 1477.74 11.2029 11.2029 11.7659
62000 1439.66 11.1066 11.1066 11.6647
64000 1468.55 11.1814 11.1814 11.7432
66000 1494.56 11.2424 11.2424 11.8073
68000 1464.88 11.172 11.172 11.7334
70000 1594.56 11.4919 11.4919 12.0693
72000 1587.67 11.4746 11.4746 12.0512
74000 1567.53 11.4262 11.4262 12.0003
76000 1466.44 11.1739 11.1739 11.7354
78000 1540 11.3589 11.3589 11.9297
80000 1486.36 11.2239 11.2239 11.7879
82000 1391.94 10.9837 10.9837 11.5356
84000 1356.73 10.8892 10.8892 11.4364
86000 1407.84 11.0249 11.0249 11.5789
88000 1497.18 11.2521 11.2521 11.8176
90000 1473.59 11.1931 11.1931 11.7556
92000 1388.39 10.9738 10.9738 11.5253
94000 1339.84 10.8426 10.8426 11.3874
96000 1373.83 10.9339 10.9339 11.4833
98000 1407.3 11.0238 11.0238 11.5778
100000 1432.03 11.0865 11.0865 11.6436
102000 1446.52 11.1256 11.1256 11.6847
104000 1463.3 11.1686 11.1686 11.7298
106000 1480.43 11.212 11.212 11.7755
108000 1511.8 11.2902 11.2902 11.8576
110000 1490.54 11.2377 11.2377 11.8024
112000 1434.83 11.0955 11.0955 11.653
114000 1349.23 10.8698 10.8698 11.416
116000 1336.72 10.8355 10.8355 11.38
118000 1361.51 10.9024 10.9024 11.4502
120000 1406.97 11.0236 11.0236 11.5775
122000 1390.53 10.9803 10.9803 11.5321
124000 1365.2 10.9123 10.9123 11.4606
126000 1437.95 11.1021 11.1021 11.66
128000 1412.2 11.0372 11.0372 11.5918
130000 1435.18 11.0962 11.0962 11.6538
132000 1508 11.2807 11.2807 11.8476
134000 1519.08 11.308 11.308 11.8763
136000 1559.16 11.4065 11.4065 11.9797
138000 1559.65 11.4083 11.4083 11.9815
140000 1496.09 11.249 11.249 11.8143
142000 1575.32 11.4446 11.4446 12.0197
144000 1567.84 11.428 11.428 12.0023
146000 1582.52 11.4637 11.4637 12.0397
148000 1576.12 11.4484 11.4484 12.0237
150000 1561.93 11.4138 11.4138 11.9873
152000 1576.23 11.4477 11.4477 12.0229
154000 1615.8 11.5437 11.5437 12.1238
156000 1625.94 11.5671 11.5671 12.1483
158000 1580.34 11.4565 11.4565 12.0322
160000 1570.59 11.4346 11.4346 12.0092
162000 1562.1 11.4141 11.4141 11.9877
164000 1559.94 11.4083 11.4083 11.9816
166000 1552.22 11.3903 11.3903 11.9627
168000 1474.73 11.1954 11.1954 11.758
170000 1431.18 11.0853 11.0853 11.6423
172000 1486.74 11.228 11.228 11.7922
174000 1485.25 11.2215 11.2215 11.7854
176000 1493.09 11.2436 11.2436 11.8086
178000 1526.13 11.326 11.326 11.8952
180000 1562.86 11.4151 11.4151 11.9888
182000 1622.97 11.5602 11.5602 12.1411
184000 1600.22 11.505 11.505 12.0831
186000 1535.47 11.3488 11.3488 11.9191
188000 1555.03 11.3971 11.3971 11.9698
190000 1538.74 11.3569 11.3569 11.9276
192000 1583.3 11.4641 11.4641 12.0402
194000 1558.2 11.4044 11.4044 11.9774
196000 1547.81 11.3792 11.3792 11.951
198000 1559.26 11.4077 11.4077 11.981
200000 1565.04 11.4208 11.4208 11.9947
202000 1575.01 11.4446 11.4446 12.0197
204000 1537.74 11.355 11.355 11.9256
206000 1586.47 11.472 11.472 12.0485
208000 1575.36 11.4458 11.4458 12.021
210000 1545.19 11.3724 11.3724 11.9439
212000 1600.1 11.5061 11.5061 12.0843
214000 1586.88 11.474 11.474 12.0506
216000 1576.51 11.4486 11.4486 12.0239
218000 1574.02 11.4434 11.4434 12.0185
220000 1563.12 11.4172 11.4172 11.9909
222000 1541.88 11.3626 11.3626 11.9335
224000 1543.52 11.3687 11.3687 11.94
226000 1543.01 11.3671 11.3671 11.9383
228000 1532.99 11.3433 11.3433 11.9134
230000 1547.8 11.3795 11.3795 11.9514
232000 1552.35 11.391 11.391 11.9635
234000 1590.06 11.4811 11.4811 12.058
236000 1565.34 11.4218 11.4218 11.9958
238000 1544.64 11.3719 11.3719 11.9434
240000 1538.51 11.3561 11.3561 11.9268
242000 1561.69 11.4128 11.4128 11.9863
244000 1561.85 11.4141 11.4141 11.9877
246000 1554.48 11.3959 11.3959 11.9685
248000 1604.3 11.5153 11.5153 12.094
250000 1590.55 11.4837 11.4837 12.0608
252000 1606.47 11.5216 11.5216 12.1006
254000 1612.92 11.5365 11.5365 12.1162
256000 1594.53 11.4928 11.4928 12.0704
258000 1588.58 11.4786 11.4786 12.0554
260000 1571.74 11.4376 11.4376 12.0124
262000 1551.74 11.389 11.389 11.9613
264000 1550.24 11.3858 11.3858 11.958
266000 1576.98 11.4505 11.4505 12.0259
268000 1574.65 11.4447 11.4447 12.0198
270000 1579.36 11.4559 11.4559 12.0316
272000 1523.17 11.319 11.319 11.8878
274000 1539.57 11.3581 11.3581 11.9288
276000 1540.62 11.3617 11.3617 11.9326
278000 1537.99 11.3553 11.3553 11.9259
280000 1501.23 11.2644 11.2644 11.8305
282000 1525.09 11.3236 11.3236 11.8927
284000 1554.34 11.3943 11.3943 11.9669
286000 1559.26 11.4078 11.4078 11.981
288000 1547.87 11.3797 11.3797 11.9515
290000 1550.02 11.385 11.385 11.9572
292000 1554.82 11.3968 11.3968 11.9695
294000 1532.61 11.3415 11.3415 11.9115
296000 1520.55 11.3123 11.3123 11.8807
298000 1543.2 11.3668 11.3668 11.938
300000 1573.79 11.4428 11.4428 12.0179
302000 1546.4 11.3756 11.3756 11.9472
304000 1562.34 11.4145 11.4145 11.9881
306000 1558.8 11.4067 11.4067 11.9799
308000 1576.66 11.4497 11.4497 12.025
310000 1608.11 11.5257 11.5257 12.1048
312000 1620.93 11.5564 11.5564 12.1371
314000 1599.04 11.5032 11.5032 12.0812
316000 1573.14 11.4412 11.4412 12.0161
318000 1555.16 11.3971 11.3971 11.9698
320000 1558.56 11.4054 11.4054 11.9786
322000 1554 11.3949 11.3949 11.9675
324000 1560.01 11.4094 11.4094 11.9827
326000 1544.15 11.3707 11.3707 11.9421
328000 1566.45 11.4244 11.4244 11.9985
330000 1567.73 11.4274 11.4274 12.0017
332000 1563.11 11.4163 11.4163 11.99
334000 1555.55 11.3987 11.3987 11.9714
336000 1556.13 11.4 11.4 11.9729
338000 1545.53 11.3734 11.3734 11.9449
340000 1551.96 11.3899 11.3899 11.9622
342000 1556.61 11.4013 11.4013 11.9743
344000 1554.56 11.3964 11.3964 11.969
346000 1564.66 11.4208 11.4208 11.9947
348000 1563.02 11.4165 11.4165 11.9902
350000 1556.07 11.4 11.4 11.9728
352000 1557.24 11.4025 11.4025 11.9754
354000 1537.54 11.3546 11.3546 11.9252
356000 1549.64 11.3841 11.3841 11.9562
358000 1538.07 11.3552 11.3552 11.9258
360000 1532.78 11.3426 11.3426 11.9126
362000 1537.66 11.3545 11.3545 11.9251
364000 1542.38 11.3665 11.3665 11.9377
366000 1526.5 11.3268 11.3268 11.896
368000 1536.68 11.3522 11.3522 11.9227
370000 1517.7 11.3054 11.3054 11.8735
372000 1547.27 11.3782 11.3782 11.95
374000 1525.89 11.3248 11.3248 11.8939
376000 1493.25 11.244 11.244 11.809
378000 1556.36 11.3994 11.3994 11.9722
380000 1565.71 11.4235 11.4235 11.9976
382000 1519.8 11.3104 11.3104 11.8787
384000 1535.41 11.3485 11.3485 11.9188
386000 1528.44 11.3321 11.3321 11.9015
388000 1534.65 11.3474 11.3474 11.9176
390000 1520.98 11.3136 11.3136 11.8821
392000 1520.66 11.3129 11.3129 11.8814
394000 1503.9 11.2701 11.2701 11.8365
396000 1517.93 11.3055 11.3055 11.8736
398000 1544.7 11.3719 11.3719 11.9434
400000 1521.83 11.3152 11.3152 11.8838
402000 1518.03 11.3061 11.3061 11.8742
404000 1527.77 11.3287 11.3287 11.898
406000 1522.79 11.3175 11.3175 11.8862
408000 1518.17 11.3065 11.3065 11.8747
410000 1510.79 11.2882 11.2882 11.8554
412000 1530.16 11.3355 11.3355 11.9051
414000 1551.29 11.3879 11.3879 11.9601
416000 1516.46 11.3017 11.3017 11.8696
418000 1505.79 11.2744 11.2744 11.841
420000 1522.11 11.3161 11.3161 11.8847
422000 1534.55 11.3471 11.3471 11.9173
424000 1523.19 11.319 11.319 11.8878
426000 1556.06 11.3999 11.3999 11.9728
428000 1555.16 11.3968 11.3968 11.9695
430000 1548.15 11.3803 11.3803 11.9522
432000 1542.87 11.3672 11.3672 11.9384
434000 1539.22 11.3585 11.3585 11.9292
436000 1548.84 11.3824 11.3824 11.9544
438000 1553.3 11.3927 11.3927 11.9652
440000 1563.3 11.417 11.417 11.9907
442000 1551.13 11.3877 11.3877 11.96
444000 1544.46 11.3716 11.3716 11.9431
446000 1547.89 11.38 11.38 11.9519
448000 1545.99 11.375 11.375 11.9466
450000 1545.89 11.3741 11.3741 11.9456
452000 1547.35 11.3787 11.3787 11.9505
454000 1541.31 11.3635 11.3635 11.9345
456000 1540.18 11.3606 11.3606 11.9315
458000 1533.04 11.3432 11.3432 11.9132
460000 1551.16 11.388 11.388 11.9603
462000 1553.98 11.3943 11.3943 11.9669
464000 1543.98 11.3698 11.3698 11.9411
466000 1553.57 11.3931 11.3931 11.9656
468000 1551.88 11.3897 11.3897 11.9621
470000 1552.4 11.3908 11.3908 11.9632
472000 1540.61 11.3622 11.3622 11.9332
474000 1560.08 11.4098 11.4098 11.9832
476000 1541.88 11.3647 11.3647 11.9358
478000 1549 11.3827 11.3827 11.9547
480000 1533.11 11.3438 11.3438 11.9138
482000 1540.84 11.3622 11.3622 11.9332
484000 1534.03 11.3457 11.3457 11.9158
486000 1537.7 11.355 11.355 11.9256
488000 1539.79 11.3601 11.3601 11.931
490000 1534.47 11.3471 11.3471 11.9173
492000 1533.69 11.3447 11.3447 11.9148
494000 1541.79 11.365 11.365 11.9361
496000 1547.78 11.3794 11.3794 11.9512
498000 1543.27 11.3682 11.3682 11.9395
500000 1545.9 11.3749 11.3749 11.9465
502000 1539.23 11.3587 11.3587 11.9295
504000 1542.23 11.3658 11.3658 11.937
506000 1534 11.3457 11.3457 11.9159
508000 1549.65 11.3843 11.3843 11.9564
510000 1549.88 11.3847 11.3847 11.9568
512000 1553.7 11.3937 11.3937 11.9663
514000 1551.22 11.3878 11.3878 11.96
516000 1545.28 11.3737 11.3737 11.9452
518000 1542.19 11.3657 11.3657 11.9368
520000 1537.71 11.3548 11.3548 11.9254
522000 1541.49 11.3638 11.3638 11.9349
524000 1542.57 11.3667 11.3667 11.9379
526000 1538.6 11.3572 11.3572 11.9279
528000 1539.86 11.3596 11.3596 11.9304
530000 1547.15 11.3781 11.3781 11.9499
532000 1546.76 11.3773 11.3773 11.9491
534000 1549.13 11.3829 11.3829 11.9549
536000 1543.05 11.3674 11.3674 11.9386
538000 1544.23 11.3706 11.3706 11.942
540000 1549.38 11.3836 11.3836 11.9556
542000 1539.34 11.3588 11.3588 11.9296
544000 1528.1 11.331 11.331 11.9004
546000 1532.79 11.3429 11.3429 11.9128
548000 1542.54 11.3665 11.3665 11.9377
550000 1544.59 11.3712 11.3712 11.9426
552000 1550.19 11.3856 11.3856 11.9578
554000 1548.15 11.3803 11.3803 11.9522
556000 1543.15 11.3682 11.3682 11.9395
558000 1537.54 11.3545 11.3545 11.9251
560000 1547.85 11.3799 11.3799 11.9517
562000 1539.59 11.3596 11.3596 11.9304
564000 1543.08 11.3682 11.3682 11.9395
566000 1541.63 11.3646 11.3646 11.9356
568000 1531.73 11.3401 11.3401 11.91
570000 1540.82 11.3624 11.3624 11.9334
572000 1543.99 11.3704 11.3704 11.9418
574000 1542.95 11.3678 11.3678 11.9391
576000 1544.56 11.3716 11.3716 11.9431
578000 1537.06 11.3531 11.3531 11.9236
580000 1538.31 11.3566 11.3566 11.9273
582000 1535.43 11.3491 11.3491 11.9195
584000 1542.24 11.3659 11.3659 11.9371
586000 1537.46 11.3544 11.3544 11.9249
588000 1538.16 11.3562 11.3562 11.9269
590000 1539.35 11.3585 11.3585 11.9293
592000 1533.18 11.3439 11.3439 11.9139
594000 1531.29 11.3392 11.3392 11.909
596000 1535.24 11.3489 11.3489 11.9192
598000 1532.39 11.3419 11.3419 11.9118
600000 1533.29 11.3441 11.3441 11.9142
602000 1531.16 11.3389 11.3389 11.9087
604000 1542.21 11.3661 11.3661 11.9372
606000 1535.9 11.3505 11.3505 11.9208
608000 1535.48 11.3494 11.3494 11.9197
610000 1532.8 11.3427 11.3427 11.9127
612000 1524.86 11.323 11.323 11.892
614000 1532.21 11.3414 11.3414 11.9114
616000 1527.87 11.3308 11.3308 11.9002
618000 1525.02 11.3237 11.3237 11.8928
620000 1528.34 11.3318 11.3318 11.9012
622000 1525.58 11.3251 11.3251 11.8942
624000 1522.5 11.3173 11.3173 11.886
626000 1529.46 11.3344 11.3344 11.904
628000 1519.7 11.3106 11.3106 11.8789
630000 1520.92 11.3136 11.3136 11.8822
632000 1516.52 11.3025 11.3025 11.8705
634000 1515.46 11.3 11.3 11.8679
636000 1516.83 11.3034 11.3034 11.8714
638000 1516.01 11.301 11.301 11.8688
640000 1503.31 11.2696 11.2696 11.8359
642000 1510.52 11.2877 11.2877 11.8549
644000 1511.98 11.2914 11.2914 11.8588
646000 1511.77 11.2908 11.2908 11.8582
648000 1515.42 11.2998 11.2998 11.8676
650000 1514.06 11.2964 11.2964 11.8641
652000 1507.27 11.2796 11.2796 11.8464
654000 1509.81 11.2858 11.2858 11.8529
656000 1513.4 11.2949 11.2949 11.8625
658000 1511.26 11.2893 11.2893 11.8566
660000 1516.74 11.303 11.303 11.871
662000 1512.19 11.2919 11.2919 11.8593
664000 1512.31 11.2921 11.2921 11.8596
666000 1509.55 11.2852 11.2852 11.8522
668000 1508.81 11.2834 11.2834 11.8504
670000 1514.63 11.2978 11.2978 11.8655
672000 1510.4 11.2873 11.2873 11.8545
674000 1508.12 11.2817 11.2817 11.8486
676000 1513.04 11.2939 11.2939 11.8614
678000 1512.96 11.2938 11.2938 11.8614
680000 1508.08 11.2815 11.2815 11.8484
682000 1511.69 11.2905 11.2905 11.8578
684000 1510.61 11.288 11.288 11.8552
686000 1509.83 11.286 11.286 11.8531
688000 1511.05 11.289 11.289 11.8563
690000 1513.37 11.2948 11.2948 11.8624
692000 1512.48 11.2926 11.2926 11.8601
694000 1517.72 11.3055 11.3055 11.8736
696000 1513.33 11.2948 11.2948 11.8623
698000 1512.34 11.2923 11.2923 11.8597
700000 1512.91 11.2937 11.2937 11.8612
702000 1512.09 11.2917 11.2917 11.8591
704000 1514.33 11.2972 11.2972 11.8649
706000 1513.26 11.2944 11.2944 11.8619
708000 1510.33 11.287 11.287 11.8542
710000 1514.09 11.2966 11.2966 11.8643
712000 1513.78 11.2959 11.2959 11.8635
714000 1513.46 11.295 11.295 11.8626
716000 1512.26 11.2921 11.2921 11.8595
718000 1511.45 11.2899 11.2899 11.8573
720000 1509.32 11.2847 11.2847 11.8518
722000 1506.83 11.2785 11.2785 11.8453
724000 1512.25 11.2918 11.2918 11.8592
726000 1513.88 11.296 11.296 11.8636
728000 1510.56 11.2878 11.2878 11.855
730000 1511.93 11.2912 11.2912 11.8586
732000 1511.78 11.2908 11.2908 11.8582
734000 1510.35 11.2871 11.2871 11.8543
736000 1511.42 11.29 11.29 11.8573
738000 1508.24 11.282 11.282 11.849
740000 1509.81 11.286 11.286 11.8531
742000 1506.55 11.2779 11.2779 11.8446
744000 1509.19 11.2844 11.2844 11.8515
746000 1510.58 11.2877 11.2877 11.855
748000 1508.36 11.2824 11.2824 11.8493
750000 1505.54 11.2752 11.2752 11.8418
752000 1504.09 11.2717 11.2717 11.8381
754000 1506 11.2764 11.2764 11.843
756000 1502.58 11.2677 11.2677 11.8339
758000 1510.16 11.2868 11.2868 11.854
760000 1504.78 11.2734 11.2734 11.8399
762000 1502.5 11.2676 11.2676 11.8338
764000 1505.48 11.2752 11.2752 11.8418
766000 1505.78 11.2759 11.2759 11.8426
768000 1501.74 11.2658 11.2658 11.8319
770000 1502.36 11.2673 11.2673 11.8335
772000 1506.03 11.2766 11.2766 11.8433
774000 1506.47 11.2777 11.2777 11.8444
776000 1502.24 11.267 11.267 11.8332
778000 1498.47 11.2577 11.2577 11.8234
780000 1503.49 11.2702 11.2702 11.8365
782000 1500.07 11.2616 11.2616 11.8276
784000 1500.55 11.2628 11.2628 11.8287
786000 1501.19 11.2645 11.2645 11.8305
788000 1502.1 11.2667 11.2667 11.8328
790000 1497.38 11.2548 11.2548 11.8204
792000 1500.58 11.263 11.263 11.8289
794000 1502.1 11.2668 11.2668 11.833
796000 1499.22 11.2595 11.2595 11.8253
798000 1499.19 11.2595 11.2595 11.8253
800000 1494.72 11.2482 11.2482 11.8134
802000 1496.98 11.2539 11.2539 11.8194
804000 1497.81 11.256 11.256 11.8216
806000 1497.07 11.2541 11.2541 11.8196
808000 1498.35 11.2573 11.2573 11.8229
810000 1497.89 11.2563 11.2563 11.8219
812000 1497.96 11.2564 11.2564 11.822
814000 1499.62 11.2605 11.2605 11.8264
816000 1498.97 11.2589 11.2589 11.8247
818000 1497.98 11.2564 11.2564 11.822
820000 1498.33 11.2573 11.2573 11.823
822000 1499.31 11.2597 11.2597 11.8255
824000 1499.15 11.2593 11.2593 11.8251
826000 1496.61 11.253 11.253 11.8184
828000 1497.4 11.255 11.255 11.8206
830000 1498.92 11.2588 11.2588 11.8245
832000 1497.44 11.255 11.255 11.8206
834000 1498.34 11.2573 11.2573 11.823
836000 1497.8 11.256 11.256 11.8217
838000 1496.97 11.2539 11.2539 11.8194
840000 1498.2 11.257 11.257 11.8226
842000 1496.46 11.2526 11.2526 11.8181
844000 1499.61 11.2605 11.2605 11.8263
846000 1497.26 11.2546 11.2546 11.8202
848000 1498.91 11.2588 11.2588 11.8246
850000 1498.35 11.2573 11.2573 11.823
852000 1498.06 11.2567 11.2567 11.8223
854000 1496.59 11.253 11.253 11.8185
856000 1497.08 11.2542 11.2542 11.8197
858000 1498.9 11.2587 11.2587 11.8245
860000 1498.71 11.2583 11.2583 11.824
862000 1500.44 11.2626 11.2626 11.8286
864000 1496.94 11.2538 11.2538 11.8193
866000 1497 11.254 11.254 11.8195
868000 1499.35 11.2598 11.2598 11.8257
870000 1498.63 11.2581 11.2581 11.8238
872000 1500.39 11.2625 11.2625 11.8284
874000 1498.58 11.258 11.258 11.8237
876000 1498.54 11.2579 11.2579 11.8236
878000 1497.4 11.255 11.255 11.8206
880000 1500.67 11.2632 11.2632 11.8292
882000 1499.56 11.2604 11.2604 11.8262
884000 1499.18 11.2594 11.2594 11.8252
886000 1497.55 11.2554 11.2554 11.821
888000 1499.92 11.2613 11.2613 11.8271
890000 1495.62 11.2505 11.2505 11.8158
892000 1496.92 11.2538 11.2538 11.8193
894000 1495.1 11.2492 11.2492 11.8145
896000 1494.91 11.2487 11.2487 11.814
898000 1497.54 11.2554 11.2554 11.821
900000 1494.26 11.2471 11.2471 11.8123
902000 1495.02 11.249 11.249 11.8143
904000 1495.13 11.2493 11.2493 11.8146
906000 1493.59 11.2454 11.2454 11.8105
908000 1491.57 11.2403 11.2403 11.8051
910000 1492.53 11.2427 11.2427 11.8077
912000 1493.13 11.2443 11.2443 11.8093
914000 1492.75 11.2433 11.2433 11.8083
916000 1492.82 11.2435 11.2435 11.8085
918000 1491.14 11.2393 11.2393 11.8041
920000 1491.55 11.2404 11.2404 11.8052
922000 1491.27 11.2396 11.2396 11.8044
924000 1489.92 11.2362 11.2362 11.8009
926000 1489.59 11.2354 11.2354 11.8
928000 1488.46 11.2326 11.2326 11.797
930000 1490.15 11.2368 11.2368 11.8015
932000 1489.16 11.2344 11.2344 11.7989
934000 1489.71 11.2358 11.2358 11.8004
936000 1488.08 11.2316 11.2316 11.796
938000 1487.9 11.2312 11.2312 11.7956
940000 1488.33 11.2323 11.2323 11.7967
942000 1487.51 11.2302 11.2302 11.7946
944000 1487.73 11.2308 11.2308 11.7951
946000 1487.43 11.23 11.23 11.7943
948000 1486.63 11.228 11.228 11.7922
950000 1486.55 11.2278 11.2278 11.792
952000 1486.12 11.2267 11.2267 11.7909
954000 1485.73 11.2258 11.2258 11.7899
956000 1485.33 11.2247 11.2247 11.7888
958000 1485.04 11.224 11.224 11.788
960000 1484.48 11.2226 11.2226 11.7866
962000 1484.44 11.2225 11.2225 11.7864
964000 1484.37 11.2223 11.2223 11.7863
966000 1484.38 11.2223 11.2223 11.7863
968000 1484.45 11.2225 11.2225 11.7865
970000 1484.38 11.2224 11.2224 11.7863
972000 1484.4 11.2224 11.2224 11.7863
974000 1484.35 11.2223 11.2223 11.7862
976000 1484.44 11.2225 11.2225 11.7864
978000 1484.36 11.2223 11.2223 11.7862
980000 1484.39 11.2224 11.2224 11.7863
982000 1484.38 11.2223 11.2223 11.7863
984000 1484.37 11.2223 11.2223 11.7862
986000 1484.32 11.2222 11.2222 11.7861
988000 1484.34 11.2222 11.2222 11.7862
990000 1484.33 11.2222 11.2222 11.7862
992000 1484.35 11.2223 11.2223 11.7862
994000 1484.41 11.2224 11.2224 11.7864
996000 1484.32 11.2222 11.2222 11.7861
998000 1484.41 11.2224 11.2224 11.7864
1000000 1484.37 11.2223 11.2223 11.7863
1002000 1484.29 11.2221 11.2221 11.786
1004000 1484.38 11.2224 11.2224 11.7863
1006000 1484.34 11.2222 11.2222 11.7862
1008000 1484.39 11.2224 11.2224 11.7863
1010000 1484.29 11.2221 11.2221 11.7861
1012000 1484.46 11.2226 11.2226 11.7865
1014000 1484.39 11.2224 11.2224 11.7863
1016000 1484.37 11.2223 11.2223 11.7863
1018000 1484.36 11.2223 11.2223 11.7862
1020000 1484.32 11.2222 11.2222 11.7861
1022000 1484.38 11.2223 11.2223 11.7863
1024000 1484.37 11.2223 11.2223 11.7863
1026000 1484.4 11.2224 11.2224 11.7863
1028000 1484.33 11.2222 11.2222 11.7861
1030000 1484.33 11.2222 11.2222 11.7861
1032000 1484.34 11.2223 11.2223 11.7862
1034000 1484.38 11.2224 11.2224 11.7863
1036000 1484.37 11.2223 11.2223 11.7863
1038000 1484.42 11.2225 11.2225 11.7864
1040000 1484.46 11.2225 11.2225 11.7865
