# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.3276
4000 1.28927
6000 1.26797
8000 1.24542
10000 1.20172
12000 1.21625
14000 1.24214
16000 1.2788
18000 1.32302
20000 1.33495
22000 1.29542
24000 1.30125
26000 1.31328
28000 1.35276
30000 1.34708
32000 1.37177
34000 1.38036
36000 1.36036
38000 1.33271
40000 1.34417
42000 1.35625
44000 1.37974
46000 1.34599
48000 1.31797
50000 1.33318
52000 1.34609
54000 1.33859
56000 1.31844
58000 1.33932
60000 1.32979
62000 1.33135
64000 1.34161
66000 1.35302
68000 1.35599
70000 1.32969
72000 1.32557
74000 1.34135
76000 1.35005
78000 1.34401
80000 1.34401
82000 1.36208
84000 1.35406
86000 1.35016
88000 1.34563
90000 1.3338
92000 1.3713
94000 1.37938
96000 1.37245
98000 1.35443
100000 1.35271
102000 1.34865
104000 1.34734
106000 1.34953
108000 1.33755
110000 1.34094
112000 1.345
114000 1.37031
116000 1.37536
118000 1.36974
120000 1.37094
122000 1.36099
124000 1.37792
126000 1.35984
128000 1.35786
130000 1.37245
132000 1.34953
134000 1.3438
136000 1.34932
138000 1.34875
140000 1.34427
142000 1.32411
144000 1.34599
146000 1.33854
148000 1.33021
150000 1.33781
152000 1.35391
154000 1.32729
156000 1.32688
158000 1.33557
160000 1.35615
162000 1.34938
164000 1.34979
166000 1.35083
168000 1.36958
170000 1.37875
172000 1.35781
174000 1.35375
176000 1.3649
178000 1.36047
180000 1.36005
182000 1.3575
184000 1.35359
186000 1.35719
188000 1.34521
190000 1.34229
192000 1.34646
194000 1.34839
196000 1.34594
198000 1.34109
200000 1.33781
202000 1.34005
204000 1.34448
206000 1.33792
208000 1.34036
210000 1.34651
212000 1.33771
214000 1.335
216000 1.3374
218000 1.33531
220000 1.34036
222000 1.3387
224000 1.3375
226000 1.33729
228000 1.33917
230000 1.34052
232000 1.34036
234000 1.3325
236000 1.34094
238000 1.34651
240000 1.33552
242000 1.33344
244000 1.33562
246000 1.35651
248000 1.35266
250000 1.35411
252000 1.34026
254000 1.33583
256000 1.3374
258000 1.33833
260000 1.34375
262000 1.35047
264000 1.3488
266000 1.33802
268000 1.33995
270000 1.345
272000 1.34401
274000 1.33828
276000 1.3451
278000 1.34594
280000 1.3575
282000 1.34422
284000 1.33964
286000 1.33839
288000 1.34089
290000 1.34328
292000 1.34917
294000 1.35401
296000 1.35359
298000 1.35411
300000 1.34526
302000 1.35786
304000 1.36526
306000 1.3638
308000 1.35917
