# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -562.035
4000 -551.47
6000 -538.835
8000 -529.81
10000 -537.774
12000 -538.862
14000 -543.685
16000 -544.339
18000 -553.396
20000 -556.533
22000 -557.78
24000 -560.45
26000 -558.474
28000 -559.204
30000 -559.646
32000 -563.356
34000 -565.853
36000 -573.839
38000 -574.781
40000 -573.068
42000 -573.274
44000 -575.491
46000 -579.824
48000 -580.532
50000 -580.831
52000 -583.764
54000 -584.331
56000 -587.695
58000 -590.363
60000 -593.198
62000 -594.216
64000 -596.778
66000 -598.264
68000 -600.643
70000 -603.206
72000 -604.691
74000 -606.217
76000 -607.961
78000 -609.742
80000 -610.712
82000 -612.608
84000 -614.119
86000 -615.936
88000 -617.313
90000 -619.1
92000 -620.81
94000 -622.134
96000 -623.937
98000 -625.403
100000 -626.99
