# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32922
4000 1.31943
6000 1.30214
8000 1.2851
10000 1.31964
12000 1.31677
14000 1.32682
16000 1.31161
18000 1.31812
20000 1.32443
22000 1.325
24000 1.34469
26000 1.33552
28000 1.33552
30000 1.3412
32000 1.35906
34000 1.36375
36000 1.40854
38000 1.41115
40000 1.38781
42000 1.37729
44000 1.36505
46000 1.3524
48000 1.34406
50000 1.33328
52000 1.34208
54000 1.34833
56000 1.3475
58000 1.34141
60000 1.34057
62000 1.34927
64000 1.35281
66000 1.37401
68000 1.37078
70000 1.3699
72000 1.37609
74000 1.37927
76000 1.37891
78000 1.37885
80000 1.37875
82000 1.3774
84000 1.37745
86000 1.37734
88000 1.37802
90000 1.37604
92000 1.37615
94000 1.3762
96000 1.37578
98000 1.37516
100000 1.37521
