# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5682.38
4000 5814.1
6000 5818.48
8000 5704.86
10000 5558.1
12000 5162.84
14000 5168.92
16000 5151.75
18000 4996.9
20000 4851.25
22000 4800.38
24000 4691.14
26000 4513.09
28000 4407.71
30000 4218.58
32000 4190.05
34000 4142.83
36000 3890.92
38000 3749.25
40000 3698.36
42000 3563.19
44000 3359.58
46000 3227.99
48000 3258.48
50000 3110.33
52000 2960.77
54000 2921.85
56000 2788.94
58000 2622.21
60000 2428.52
62000 2414.63
64000 2195.04
66000 2162.11
68000 2010.6
70000 1818.59
72000 1733.29
74000 1658.62
76000 1521.47
78000 1378.64
80000 1296.05
82000 1158.61
84000 1050.8
86000 923.07
88000 806.671
90000 684.709
92000 546.733
94000 441.57
96000 308.915
98000 196.692
100000 74.5252
