# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2274.93 12.9376 12.9376 13.5878
4000 2374.64 13.1235 13.1235 13.783
6000 2262.32 12.9134 12.9134 13.5623
8000 2038.25 12.4726 12.4726 13.0994
10000 1751.14 11.8567 11.8567 12.4526
12000 1748.35 11.8504 11.8504 12.4458
14000 1511.75 11.2899 11.2899 11.8572
16000 1603.77 11.5131 11.5131 12.0917
18000 1655.63 11.6379 11.6379 12.2227
20000 1663.79 11.6552 11.6552 12.2409
22000 1663.61 11.652 11.652 12.2375
24000 1565.95 11.4234 11.4234 11.9974
26000 1598.19 11.5007 11.5007 12.0787
28000 1560.82 11.4093 11.4093 11.9826
30000 1394.79 10.9882 10.9882 11.5404
32000 1336.47 10.8359 10.8359 11.3804
34000 1308.79 10.7601 10.7601 11.3008
36000 1237.7 10.5623 10.5623 11.0931
38000 1237.12 10.5604 10.5604 11.091
40000 1268.49 10.6477 10.6477 11.1827
42000 1289.21 10.7065 10.7065 11.2445
44000 1310.4 10.765 10.765 11.306
46000 1316.95 10.7831 10.7831 11.325
48000 1336.68 10.8354 10.8354 11.3799
50000 1393.53 10.9864 10.9864 11.5385
52000 1383.18 10.9603 10.9603 11.5111
54000 1352.5 10.8782 10.8782 11.4249
56000 1317.65 10.7849 10.7849 11.3268
58000 1331.45 10.8227 10.8227 11.3665
60000 1336.11 10.8353 10.8353 11.3798
62000 1317.96 10.7858 10.7858 11.3278
64000 1313.56 10.7738 10.7738 11.3152
66000 1304.94 10.7504 10.7504 11.2906
68000 1338.5 10.8418 10.8418 11.3866
70000 1322.73 10.7988 10.7988 11.3415
72000 1316.08 10.7807 10.7807 11.3225
74000 1294.54 10.7217 10.7217 11.2605
76000 1293.93 10.7199 10.7199 11.2586
78000 1299.04 10.7341 10.7341 11.2735
80000 1284.3 10.6931 10.6931 11.2304
82000 1287.06 10.7003 10.7003 11.238
84000 1286.68 10.6998 10.6998 11.2375
86000 1280.64 10.6834 10.6834 11.2202
88000 1281.78 10.6866 10.6866 11.2236
90000 1276.78 10.6727 10.6727 11.209
92000 1270.36 10.6547 10.6547 11.1901
94000 1273.67 10.6639 10.6639 11.1997
96000 1258.38 10.6208 10.6208 11.1545
98000 1260.96 10.6281 10.6281 11.1622
100000 1257.75 10.6192 10.6192 11.1529
