# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5683.19
4000 5865.94
6000 5847.34
8000 5472.81
10000 5408.35
12000 5317.5
14000 5135.85
16000 5094.18
18000 5017.58
20000 4882.98
22000 4683.08
24000 4533.56
26000 4543.52
28000 4408.01
30000 4252.98
32000 4137.69
34000 4094.26
36000 3972.2
38000 3828.19
40000 3572.94
42000 3450.68
44000 3425.28
46000 3280.47
48000 3284.47
50000 3041.36
52000 2892.89
54000 2791.05
56000 2640.27
58000 2658.62
60000 2445.61
62000 2324.09
64000 2287.88
66000 2111.68
68000 1998.18
70000 1814.91
72000 1752.86
74000 1640.26
76000 1526.76
78000 1417.1
80000 1291.49
82000 1172.51
84000 1058.6
86000 923.939
88000 801.246
90000 663.946
92000 559.529
94000 431.253
96000 310.384
98000 192.029
100000 75.2649
