# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2274.26 12.9354 12.9354 13.5855
4000 2313.8 13.0099 13.0099 13.6637
6000 2309.74 13.001 13.001 13.6543
8000 2244.96 12.881 12.881 13.5283
10000 2336.66 13.0538 13.0538 13.7098
12000 2305.18 12.9892 12.9892 13.6419
14000 2119.6 12.6367 12.6367 13.2717
16000 1963.83 12.3166 12.3166 12.9356
18000 1958.73 12.3074 12.3074 12.9259
20000 1943.15 12.2756 12.2756 12.8925
22000 1845.71 12.0671 12.0671 12.6735
24000 1777.92 11.9129 11.9129 12.5116
26000 1729.02 11.8056 11.8056 12.3988
28000 1761.85 11.8817 11.8817 12.4788
30000 1799.26 11.9644 11.9644 12.5656
32000 1761.49 11.8808 11.8808 12.4779
34000 1725.97 11.7998 11.7998 12.3927
36000 1756.28 11.8681 11.8681 12.4644
38000 1807.01 11.9808 11.9808 12.5828
40000 1806 11.9778 11.9778 12.5797
42000 1749.74 11.8539 11.8539 12.4496
44000 1718.52 11.781 11.781 12.373
46000 1709.4 11.7612 11.7612 12.3522
48000 1722.73 11.7921 11.7921 12.3846
50000 1665.12 11.66 11.66 12.2459
52000 1672.98 11.6766 11.6766 12.2634
54000 1670.31 11.6718 11.6718 12.2583
56000 1665.04 11.6599 11.6599 12.2458
58000 1668.47 11.6682 11.6682 12.2546
60000 1665.92 11.6622 11.6622 12.2483
62000 1655.19 11.637 11.637 12.2218
64000 1666.93 11.6639 11.6639 12.25
66000 1662.62 11.6545 11.6545 12.2401
68000 1646.2 11.6161 11.6161 12.1998
70000 1658.55 11.6448 11.6448 12.2299
72000 1634.59 11.5882 11.5882 12.1705
74000 1654 11.6334 11.6334 12.218
76000 1627.29 11.5712 11.5712 12.1527
78000 1646.45 11.6167 11.6167 12.2005
80000 1637.16 11.5946 11.5946 12.1772
82000 1636.31 11.5928 11.5928 12.1753
84000 1622.62 11.56 11.56 12.1409
86000 1629.15 11.5755 11.5755 12.1572
88000 1612.15 11.5353 11.5353 12.1149
90000 1614.19 11.5403 11.5403 12.1202
92000 1608.36 11.5264 11.5264 12.1056
94000 1607.56 11.5244 11.5244 12.1035
96000 1604.16 11.5163 11.5163 12.095
98000 1602.03 11.5113 11.5113 12.0897
100000 1595.7 11.4961 11.4961 12.0738
