# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.914
4000 -555.756
6000 -547.687
8000 -547.41
10000 -540.4
12000 -539.764
14000 -545.024
16000 -555.382
18000 -552.366
20000 -548.843
22000 -552.127
24000 -559.019
26000 -559.432
28000 -557.331
30000 -561.583
32000 -567.564
34000 -569.678
36000 -571.383
38000 -573.733
40000 -575.987
42000 -578.552
44000 -579.287
46000 -581.749
48000 -582.165
50000 -586.418
52000 -587.998
54000 -588.949
56000 -591.179
58000 -591.092
60000 -593.138
62000 -595.212
64000 -595.441
66000 -597.753
68000 -599.437
70000 -601.718
72000 -602.548
74000 -603.773
76000 -605.671
78000 -607.099
80000 -608.557
82000 -610.259
84000 -611.737
86000 -613.565
88000 -615.371
90000 -617.104
92000 -618.536
94000 -620.164
96000 -621.679
98000 -623.214
100000 -624.682
