# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.177
4000 -560.509
6000 -556.893
8000 -543.609
10000 -539.524
12000 -546.826
14000 -549.171
16000 -552.966
18000 -552.361
20000 -561.338
22000 -568.602
24000 -570.955
26000 -569.585
28000 -570.297
30000 -573.435
32000 -574.921
34000 -576.642
36000 -574.966
38000 -572.47
40000 -575.297
42000 -575.448
44000 -581.28
46000 -584.379
48000 -587.824
50000 -590.786
52000 -590.883
54000 -593.922
56000 -595.313
58000 -597.331
60000 -597.939
62000 -598.549
64000 -600.243
66000 -601.756
68000 -603.492
70000 -604.98
72000 -607.086
74000 -608.623
76000 -610.276
78000 -612.11
80000 -613.843
82000 -614.707
84000 -616.554
86000 -617.937
88000 -619.826
90000 -621.702
92000 -623.265
94000 -624.791
96000 -626.294
98000 -627.836
100000 -629.311
