# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5590.56
4000 5688.68
6000 5670.21
8000 5539.93
10000 5636.22
12000 5351.7
14000 5333.94
16000 5154.06
18000 5043.4
20000 4793.64
22000 4642.51
24000 4523.05
26000 4607.25
28000 4446.46
30000 4281.74
32000 4098.54
34000 3973.52
36000 4016.63
38000 3809.74
40000 3594.98
42000 3614.37
44000 3478.37
46000 3383.37
48000 3212.76
50000 3032.65
52000 3018.32
54000 2773.51
56000 2655.75
58000 2531.09
60000 2476.4
62000 2415.31
64000 2243.06
66000 2136.62
68000 2000.77
70000 1919.23
72000 1770.86
74000 1641.75
76000 1520.01
78000 1366.13
80000 1243.05
82000 1174.5
84000 1046.4
86000 942.596
88000 809.546
90000 674.419
92000 550.901
94000 434.794
96000 314.635
98000 193.344
100000 76.0968
