# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2281.1 12.9477 12.9477 13.5984
4000 2328.91 13.0381 13.0381 13.6933
6000 2258.14 12.9067 12.9067 13.5553
8000 2333.64 13.0473 13.0473 13.7029
10000 2132.99 12.6629 12.6629 13.2993
12000 1889.63 12.1604 12.1604 12.7715
14000 1506.45 11.2699 11.2699 11.8363
16000 1413.7 11.04 11.04 11.5948
18000 1498.3 11.2565 11.2565 11.8221
20000 1543.59 11.3689 11.3689 11.9402
22000 1564.58 11.4203 11.4203 11.9942
24000 1528.37 11.3283 11.3283 11.8976
26000 1547.96 11.3779 11.3779 11.9497
28000 1493.59 11.2413 11.2413 11.8062
30000 1552.48 11.3908 11.3908 11.9632
32000 1426.87 11.073 11.073 11.6294
34000 1528.34 11.3313 11.3313 11.9007
36000 1527.56 11.3271 11.3271 11.8963
38000 1498.6 11.2568 11.2568 11.8225
40000 1574.89 11.4456 11.4456 12.0208
42000 1563.79 11.4168 11.4168 11.9905
44000 1487.64 11.23 11.23 11.7943
46000 1566.71 11.424 11.424 11.9981
48000 1435.54 11.0955 11.0955 11.6531
50000 1430.93 11.0846 11.0846 11.6416
52000 1507.21 11.2774 11.2774 11.8441
54000 1467.32 11.1789 11.1789 11.7407
56000 1485.9 11.2247 11.2247 11.7888
58000 1506.49 11.2759 11.2759 11.8425
60000 1452.31 11.1405 11.1405 11.7003
62000 1552.65 11.3904 11.3904 11.9628
64000 1458.28 11.1553 11.1553 11.7159
66000 1459.02 11.1556 11.1556 11.7162
68000 1347.62 10.8652 10.8652 11.4112
70000 1421.81 11.0607 11.0607 11.6165
72000 1383.61 10.9609 10.9609 11.5117
74000 1439.61 11.1075 11.1075 11.6657
76000 1478.79 11.2067 11.2067 11.7698
78000 1471.61 11.1887 11.1887 11.7509
80000 1448.77 11.1312 11.1312 11.6906
82000 1457.03 11.1523 11.1523 11.7127
84000 1396.19 10.9946 10.9946 11.5471
86000 1393.22 10.9869 10.9869 11.539
88000 1385.08 10.9624 10.9624 11.5133
90000 1426.29 11.0732 11.0732 11.6297
92000 1521.01 11.3117 11.3117 11.8801
94000 1496.66 11.2503 11.2503 11.8157
96000 1545.07 11.3722 11.3722 11.9437
98000 1508.77 11.2821 11.2821 11.849
100000 1512.59 11.2922 11.2922 11.8596
102000 1490.94 11.236 11.236 11.8006
104000 1508.18 11.2782 11.2782 11.8449
106000 1539.23 11.3575 11.3575 11.9282
108000 1520.58 11.3118 11.3118 11.8803
110000 1549.93 11.3843 11.3843 11.9564
112000 1541.68 11.3641 11.3641 11.9351
