# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5712.59
4000 5937.82
6000 5893.45
8000 5852.26
10000 5823.83
12000 5933.42
14000 5821.25
16000 5863.02
18000 5776.97
20000 5826.76
22000 5533.71
24000 5819.39
26000 5582.34
28000 5766.68
30000 5747.39
32000 5736.73
34000 5571.14
36000 5714.27
38000 5415.06
40000 5504.17
42000 5576.31
44000 5597.95
46000 5416.45
48000 5430.24
50000 5518.62
52000 5456.88
54000 5357.67
56000 5235.11
58000 5340.86
60000 5379.14
62000 5273.21
64000 5295.94
66000 5310.52
68000 5219.2
70000 5149.75
72000 5064.86
74000 5241.9
76000 5112.18
78000 5029.47
80000 4898.16
82000 5017.29
84000 4979.95
86000 5002.32
88000 4842.39
90000 4867.14
92000 4980.86
94000 4821.16
96000 4755.9
98000 4786.81
100000 4716.47
102000 4679.48
104000 4707.83
106000 4695.39
108000 4621.12
110000 4662.51
112000 4495.46
114000 4545.26
116000 4651.89
118000 4598.06
120000 4584.85
122000 4410.46
124000 4491.55
126000 4477.04
128000 4513.09
130000 4411.27
132000 4342.72
134000 4266.41
136000 4322.23
138000 4389.88
140000 4321.37
142000 4327.42
144000 4248.64
146000 4327.76
148000 4288.88
150000 4229.29
152000 4063.03
154000 4219.65
156000 4077.08
158000 4134.98
160000 3917.13
162000 4058.74
164000 4098.83
166000 4069.02
168000 4017.05
170000 4073.85
172000 3971.88
174000 3987.76
176000 4099.93
178000 4034.85
180000 4057.4
182000 4106.02
184000 4136.36
186000 3985.68
188000 3944.79
190000 4036.32
192000 3973.49
194000 3920.08
196000 3937.66
198000 3905.69
200000 4078.79
202000 4011.18
204000 3895.48
206000 4030.32
208000 4061.78
210000 3996.41
212000 4017.88
214000 4002.02
216000 4004.55
218000 4089.81
220000 3941
222000 4013.3
224000 4113.18
226000 4086.13
228000 4124.97
230000 3935.83
232000 3879.36
234000 4002.82
236000 3939.65
238000 4056.93
240000 4013.71
242000 4012.08
244000 4017.96
246000 3871.15
248000 3838.38
250000 3918.49
252000 3891.07
254000 3906.37
256000 3827.16
258000 3842.98
260000 3873.77
262000 3798.95
264000 3813.44
266000 3663.41
268000 3727.76
270000 3638.44
272000 3634.93
274000 3520.96
276000 3488.67
278000 3536.23
280000 3516.53
282000 3543.35
284000 3408.31
286000 3444
288000 3432.68
290000 3335.48
292000 3379.65
294000 3398.36
296000 3367.76
298000 3284.37
300000 3206.47
302000 3290.24
304000 3191.35
306000 3156.81
308000 3129
310000 3106.53
312000 3061.83
314000 3071.12
316000 3026.99
318000 3125.54
320000 3015.65
322000 2983.34
324000 3052.35
326000 3057.35
328000 3045.15
330000 3000.13
332000 2966.25
334000 3048.97
336000 3005.17
338000 3098.7
340000 3009.47
342000 2963.62
344000 2978.8
346000 2930.09
348000 3018.34
350000 2986.44
352000 3073.16
354000 3040.52
356000 2919.42
358000 2970.98
360000 2982.97
362000 3047.63
364000 3027.92
366000 2993.37
368000 3076.85
370000 2978.77
372000 2977.28
374000 2991.76
376000 2903.61
378000 3000.16
380000 2908.02
382000 3036.37
384000 2962.84
386000 3030.18
388000 2959.41
390000 3033.47
392000 2984.96
394000 3037.48
396000 2983.71
398000 2964.24
400000 2945.95
402000 2925.85
404000 2873.98
406000 2939.27
408000 2889.45
410000 2863.45
412000 2789.18
414000 2836.74
416000 2788.06
418000 2784.29
420000 2838.22
422000 2740.39
424000 2735.24
426000 2697.67
428000 2610.16
430000 2682.17
432000 2568.85
434000 2535.59
436000 2480.03
438000 2577.51
440000 2569.41
442000 2456.11
444000 2517.66
446000 2482.04
448000 2368.36
450000 2421.94
452000 2336.95
454000 2387.93
456000 2287.87
458000 2206.8
460000 2245.78
462000 2167.02
464000 2201.94
466000 2200.66
468000 2199.7
470000 2114.91
472000 2141.91
474000 2137.85
476000 2054.1
478000 1981.19
480000 1989.62
482000 2006.52
484000 1996.36
486000 1987.56
488000 1991.9
490000 2033.27
492000 2057.13
494000 1979.38
496000 2008.92
498000 1948.43
500000 2001.76
502000 1932.4
504000 2071.38
506000 2060.9
508000 1984.97
510000 2001.34
512000 2028.08
514000 2037.54
516000 2018.71
518000 2003.64
520000 2031.18
522000 2039.63
524000 2034.88
526000 1934.7
528000 2025.65
530000 2031.51
532000 1988.87
534000 1934.87
536000 1962.99
538000 1959.36
540000 1977.06
542000 2019.56
544000 2035.27
546000 1999.5
548000 2001.06
550000 1958.39
552000 2037.7
554000 1986.55
556000 2004.18
558000 2004.73
560000 2040.76
562000 2018.39
564000 1925.47
566000 1933.21
568000 1914.77
570000 1884.49
572000 1872.84
574000 1870.29
576000 1791.82
578000 1779.35
580000 1767.63
582000 1698.46
584000 1665.79
586000 1726.74
588000 1705.03
590000 1606.49
592000 1583.44
594000 1610.01
596000 1574.96
598000 1559.83
600000 1474.91
602000 1501.71
604000 1414.73
606000 1394.11
608000 1390.11
610000 1395.15
612000 1353.66
614000 1375.22
616000 1284.56
618000 1285.87
620000 1277.42
622000 1233.11
624000 1201.37
626000 1169.55
628000 1139.84
630000 1114.69
632000 1090.21
634000 1106.13
636000 1088.71
638000 1034.56
640000 1002.06
642000 1012.98
644000 977.908
646000 995.981
648000 978.641
650000 987.429
652000 1004.79
654000 1013.03
656000 1022.64
658000 1017.71
660000 961.474
662000 992.812
664000 1031.61
666000 1031.19
668000 986.403
670000 977.85
672000 1014.08
674000 976.227
676000 979.37
678000 1022.99
680000 1029.36
682000 1021.4
684000 1038.36
686000 1029.58
688000 1014.4
690000 977.456
692000 1024.59
694000 1007.22
696000 976.712
698000 986.204
700000 1028.43
702000 1009.17
704000 1011.47
706000 1026.42
708000 1021.75
710000 989.669
712000 990.11
714000 1030.29
716000 1023.03
718000 1016.31
720000 1022.51
722000 1005.51
724000 1000.03
726000 958.962
728000 940.525
730000 927.136
732000 921.846
734000 943.032
736000 898.263
738000 917.954
740000 852.442
742000 885.25
744000 853.468
746000 854.755
748000 849.346
750000 810.208
752000 793.66
754000 770.154
756000 763.294
758000 756.68
760000 774.359
762000 753.22
764000 748.341
766000 731.995
768000 681.135
770000 686.111
772000 678.565
774000 660.847
776000 657.819
778000 639.58
780000 645.498
782000 626.261
784000 588.474
786000 579.64
788000 567.857
790000 554.46
792000 547.419
794000 543.643
796000 526.8
798000 531.188
800000 519.153
802000 495.351
804000 508.724
806000 483.24
808000 502.341
810000 502.244
812000 499.493
814000 501.789
816000 500.613
818000 496.799
820000 508.357
822000 498.802
824000 511.548
826000 504.079
828000 503.616
830000 490.722
832000 506.914
834000 513.986
836000 493.603
838000 500.511
840000 494.09
842000 504.514
844000 485.054
846000 504.848
848000 498.365
850000 510.851
852000 506.42
854000 512.139
856000 491.101
858000 490.036
860000 492.947
862000 487.698
864000 492.906
866000 494.049
868000 480.609
870000 490.02
872000 492.848
874000 492.848
876000 507.948
878000 494.013
880000 491.251
882000 486.292
884000 485.106
886000 462.121
888000 465.814
890000 453.482
892000 441.116
894000 421.791
896000 400.651
898000 388.688
900000 395.918
902000 375.518
904000 370.619
906000 350.341
908000 339.954
910000 328.787
912000 316.054
914000 296.249
916000 277.67
918000 273.386
920000 267.778
922000 249.845
924000 242.149
926000 217.635
928000 217.484
930000 200.312
932000 184.223
934000 174.189
936000 164.664
938000 156.393
940000 139.317
942000 125.145
944000 112.007
946000 103.021
948000 88.1134
950000 76.6556
952000 65.136
954000 53.9858
956000 41.077
958000 28.7216
960000 16.3276
962000 10.0424
964000 10.1768
966000 10.2198
968000 9.69218
970000 10.1634
972000 9.9587
974000 9.71711
976000 10.0736
978000 10.0337
980000 9.87504
982000 10.2445
984000 10.1757
986000 10.112
988000 10.1919
990000 9.70311
992000 9.84546
994000 10.0448
996000 10.3197
998000 10.1979
1000000 10.0816
1002000 9.91626
1004000 9.87729
1006000 10.2066
1008000 10.1378
1010000 10.2312
1012000 10.1674
1014000 9.99263
1016000 10.2618
1018000 10.0821
1020000 9.83462
1022000 10.0875
1024000 9.81923
1026000 9.9462
1028000 10.2925
1030000 10.1593
1032000 10.1344
1034000 10.0507
1036000 10.1638
1038000 10.213
1040000 9.99609
