# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5607.05
4000 5828.62
6000 5618.16
8000 5687.48
10000 5462
12000 5228.41
14000 5214.02
16000 5161.88
18000 5033.76
20000 4903.66
22000 4594.7
24000 4568.5
26000 4368.7
28000 4435.24
30000 4272.74
32000 4300.22
34000 4018.85
36000 3910.38
38000 3823.57
40000 3624.09
42000 3573.18
44000 3516.42
46000 3386.53
48000 3220.77
50000 3107.39
52000 3025.7
54000 2864.15
56000 2776.75
58000 2586.77
60000 2393.63
62000 2356.29
64000 2306.94
66000 2106.77
68000 1933.58
70000 1903.88
72000 1788.11
74000 1664.83
76000 1496.1
78000 1415.99
80000 1272.94
82000 1178.77
84000 1053.23
86000 935.869
88000 808.759
90000 674.217
92000 556.893
94000 427.515
96000 311.198
98000 191.88
100000 73.27
