# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2295.43 12.9754 12.9754 13.6274
4000 2167.56 12.7294 12.7294 13.3691
6000 2115.04 12.6215 12.6215 13.2558
8000 2199.38 12.7908 12.7908 13.4335
10000 2175.66 12.7463 12.7463 13.3868
12000 2120.9 12.637 12.637 13.272
14000 2224.3 12.8403 12.8403 13.4855
16000 2036.07 12.4654 12.4654 13.0918
18000 1903.06 12.1896 12.1896 12.8021
20000 1871.02 12.1176 12.1176 12.7265
22000 1768.42 11.8934 11.8934 12.491
24000 1627.62 11.5682 11.5682 12.1495
26000 1561.52 11.4122 11.4122 11.9857
28000 1619.67 11.5531 11.5531 12.1337
30000 1589.54 11.4797 11.4797 12.0566
32000 1675.8 11.6842 11.6842 12.2714
34000 1611.75 11.5339 11.5339 12.1135
36000 1687.6 11.7098 11.7098 12.2982
38000 1704.9 11.7505 11.7505 12.341
40000 1704 11.7502 11.7502 12.3407
42000 1696.64 11.7334 11.7334 12.3231
44000 1684.15 11.7042 11.7042 12.2923
46000 1703.26 11.7462 11.7462 12.3365
48000 1671.3 11.6741 11.6741 12.2608
50000 1672.05 11.6758 11.6758 12.2626
52000 1668.69 11.6678 11.6678 12.2541
54000 1684.09 11.703 11.703 12.2911
56000 1637.33 11.5928 11.5928 12.1754
58000 1666.97 11.6644 11.6644 12.2506
60000 1659.33 11.6465 11.6465 12.2317
62000 1636.86 11.5933 11.5933 12.1759
64000 1663 11.6533 11.6533 12.2389
66000 1647.87 11.6192 11.6192 12.2031
68000 1649.68 11.6237 11.6237 12.2078
70000 1659.86 11.6468 11.6468 12.2321
72000 1630.62 11.5783 11.5783 12.1601
74000 1635.46 11.5896 11.5896 12.172
76000 1645.1 11.613 11.613 12.1966
78000 1634.5 11.5884 11.5884 12.1707
80000 1630.22 11.5784 11.5784 12.1602
82000 1620.14 11.5545 11.5545 12.1351
84000 1621.55 11.5572 11.5572 12.138
86000 1623.67 11.5619 11.5619 12.1429
88000 1602.07 11.5109 11.5109 12.0893
90000 1605.53 11.5194 11.5194 12.0983
92000 1609.72 11.5296 11.5296 12.109
94000 1596.03 11.4968 11.4968 12.0746
96000 1589.14 11.4803 11.4803 12.0572
98000 1589.45 11.4811 11.4811 12.058
100000 1581.92 11.4629 11.4629 12.039
