# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2316.3 13.0147 13.0147 13.6687
4000 2289.97 12.965 12.965 13.6165
6000 2289.27 12.9657 12.9657 13.6173
8000 2306.82 12.9962 12.9962 13.6493
10000 2281.97 12.9484 12.9484 13.599
12000 2218.14 12.8293 12.8293 13.474
14000 2110.81 12.6175 12.6175 13.2516
16000 1828.44 12.0278 12.0278 12.6322
18000 1877.65 12.1345 12.1345 12.7443
20000 1732.7 11.8119 11.8119 12.4054
22000 1624.05 11.5617 11.5617 12.1427
24000 1750.28 11.8536 11.8536 12.4493
26000 1767.25 11.8939 11.8939 12.4916
28000 1715.81 11.7771 11.7771 12.369
30000 1691.09 11.7207 11.7207 12.3096
32000 1678.02 11.6893 11.6893 12.2767
34000 1682.65 11.6988 11.6988 12.2867
36000 1651.9 11.6279 11.6279 12.2122
38000 1635.09 11.5882 11.5882 12.1705
40000 1598.75 11.5016 11.5016 12.0796
42000 1548.29 11.3802 11.3802 11.952
44000 1554.05 11.3942 11.3942 11.9667
46000 1636.6 11.5922 11.5922 12.1747
48000 1628.4 11.574 11.574 12.1556
50000 1631.22 11.5807 11.5807 12.1627
52000 1636.66 11.5933 11.5933 12.1758
54000 1623.52 11.5604 11.5604 12.1413
56000 1618.32 11.5491 11.5491 12.1294
58000 1615.85 11.5437 11.5437 12.1237
60000 1610.21 11.5307 11.5307 12.1101
62000 1603.72 11.5153 11.5153 12.094
64000 1599.43 11.5046 11.5046 12.0828
66000 1593.82 11.4911 11.4911 12.0685
68000 1596.47 11.4975 11.4975 12.0752
70000 1588.4 11.4777 11.4777 12.0544
72000 1578.6 11.4539 11.4539 12.0294
74000 1580.8 11.4597 11.4597 12.0356
76000 1575.72 11.4478 11.4478 12.0231
78000 1581.64 11.4619 11.4619 12.0379
80000 1568.27 11.4294 11.4294 12.0037
82000 1580.85 11.4596 11.4596 12.0355
84000 1563.37 11.4176 11.4176 11.9913
86000 1562.43 11.4156 11.4156 11.9893
88000 1558.96 11.4072 11.4072 11.9804
90000 1550.6 11.3868 11.3868 11.959
92000 1550.81 11.3872 11.3872 11.9594
94000 1536.61 11.3522 11.3522 11.9227
96000 1548.6 11.3817 11.3817 11.9536
98000 1529.76 11.3354 11.3354 11.905
100000 1536.09 11.3511 11.3511 11.9215
