# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5610.08
4000 5944.89
6000 5619.16
8000 5562.45
10000 5393.09
12000 5366.02
14000 5163.03
16000 4985.84
18000 4996.36
20000 4924.19
22000 4863.58
24000 4633.88
26000 4537.01
28000 4385.23
30000 4382.34
32000 4213.46
34000 4136.58
36000 4044.78
38000 3796.26
40000 3743.53
42000 3556.58
44000 3391.22
46000 3415.29
48000 3203.72
50000 3146.73
52000 2985.21
54000 2884.18
56000 2792.74
58000 2647.72
60000 2482.97
62000 2387.48
64000 2179.66
66000 2043.81
68000 1929.35
70000 1883.24
72000 1772.72
74000 1667.13
76000 1499.8
78000 1402.34
80000 1295.88
82000 1171.66
84000 1050.82
86000 925.153
88000 772.033
90000 673.79
92000 555.355
94000 437.373
96000 316.237
98000 191.343
100000 75.208
