# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -561.41
4000 -550.518
6000 -553.03
8000 -546.546
10000 -543.593
12000 -545.58
14000 -549.505
16000 -552.679
18000 -554.724
20000 -553.811
22000 -557.838
24000 -564.425
26000 -568.698
28000 -568.714
30000 -571.045
32000 -572.654
34000 -571.929
36000 -573.68
38000 -575.841
40000 -574.865
42000 -577.084
44000 -580.349
46000 -581.376
48000 -583.828
50000 -584.402
52000 -585.867
54000 -587.319
56000 -589.281
58000 -591.657
60000 -593.644
62000 -595.21
64000 -597.847
66000 -599.825
68000 -601.213
70000 -601.719
72000 -603.072
74000 -604.867
76000 -606.845
78000 -608.185
80000 -609.492
82000 -611.202
84000 -612.911
86000 -614.687
88000 -616.741
90000 -618.016
92000 -619.524
94000 -621.034
96000 -622.593
98000 -624.198
100000 -625.654
