# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -566.832
4000 -562.224
6000 -560.89
8000 -554.77
10000 -556.301
12000 -558.369
14000 -565.629
16000 -567.107
18000 -569.568
20000 -568.084
22000 -569.034
24000 -571.013
26000 -569.177
28000 -570.899
30000 -573.241
32000 -573.569
34000 -576.235
36000 -577.768
38000 -579.653
40000 -583.499
42000 -587.534
44000 -587.631
46000 -590.05
48000 -590.898
50000 -594.296
52000 -593.592
54000 -596.268
56000 -598.74
58000 -599.209
60000 -600.597
62000 -602.881
64000 -604.438
66000 -605.103
68000 -606.358
70000 -607.64
72000 -610.515
74000 -611.588
76000 -613.086
78000 -615.383
80000 -616.855
82000 -617.863
84000 -619.682
86000 -621.336
88000 -623.104
90000 -624.763
92000 -626.349
94000 -627.931
96000 -629.452
98000 -631.054
100000 -632.465
