# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32672
4000 1.32755
6000 1.32391
8000 1.30344
10000 1.31068
12000 1.3076
14000 1.32354
16000 1.33224
18000 1.33542
20000 1.33432
22000 1.33438
24000 1.3401
26000 1.33062
28000 1.32719
30000 1.31802
32000 1.33438
34000 1.33771
36000 1.32578
38000 1.32766
40000 1.33401
42000 1.335
44000 1.33479
46000 1.33391
48000 1.33432
50000 1.33417
52000 1.33438
54000 1.33432
56000 1.33411
58000 1.33453
60000 1.33422
62000 1.33359
64000 1.33422
66000 1.3337
68000 1.33375
70000 1.33349
72000 1.33391
74000 1.33359
76000 1.3337
78000 1.33344
80000 1.33339
82000 1.33344
84000 1.33333
86000 1.33333
88000 1.33333
90000 1.33333
92000 1.33333
94000 1.33333
96000 1.33333
98000 1.33333
100000 1.33333
