# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5620.28
4000 5922.21
6000 5976.26
8000 5958.44
10000 6035.11
12000 5957.86
14000 5965.73
16000 5697.24
18000 5781.55
20000 5869.41
22000 5733.02
24000 5800.81
26000 5539.8
28000 5604.72
30000 5666.36
32000 5757.95
34000 5589.41
36000 5510.01
38000 5601.4
40000 5515.99
42000 5458.92
44000 5520.95
46000 5465.78
48000 5471.13
50000 5468.2
52000 5438.32
54000 5267.7
56000 5274.79
58000 5376.86
60000 5374.97
62000 5341.45
64000 5352.35
66000 5215.49
68000 5157.26
70000 5157.32
72000 5044.23
74000 5286.33
76000 5064.74
78000 5039.26
80000 5116.4
82000 5108.74
84000 5035.17
86000 4969.96
88000 4928.48
90000 4883.69
92000 4909.42
94000 4892.38
96000 4805.78
98000 4743.49
100000 4696.32
102000 4700.56
104000 4728.6
106000 4673.53
108000 4661.75
110000 4513.01
112000 4662.51
114000 4701.22
116000 4547.47
118000 4456.39
120000 4527.33
122000 4436.96
124000 4495.28
126000 4561.49
128000 4583.46
130000 4404.84
132000 4440.53
134000 4299.67
136000 4296.32
138000 4409.78
140000 4336.43
142000 4345.71
144000 4322.38
146000 4072.2
148000 4203.48
150000 4215.65
152000 4113.04
154000 4155.19
156000 4136.16
158000 4091.64
160000 4040.31
162000 4017.45
164000 4038.36
166000 3931.58
168000 4058.01
170000 3968.6
172000 4010.6
174000 4067.76
176000 4138.6
178000 4096.05
180000 4003.5
182000 3981.29
184000 4075.98
186000 3939.58
188000 4026.2
190000 3979.25
192000 4094.95
194000 4132.01
196000 4104.6
198000 3965.84
200000 4039.77
202000 4000.62
204000 4017.76
206000 4130
208000 4006.96
210000 3992.59
212000 4097.72
214000 4108.94
216000 3902.7
218000 3933.87
220000 4089.66
222000 3923.5
224000 3970.01
226000 4011.29
228000 4064.34
230000 4035.97
232000 3907.32
234000 4118.39
236000 4106.29
238000 3935.46
240000 4055.81
242000 4075.5
244000 3894.82
246000 3807.78
248000 3932.17
250000 3923.38
252000 3941
254000 3853.37
256000 3685.41
258000 3821.5
260000 3821.08
262000 3806.59
264000 3737.34
266000 3675.14
268000 3700.95
270000 3563.67
272000 3574.9
274000 3580.52
276000 3526.78
278000 3565.01
280000 3487.97
282000 3407.9
284000 3503.47
286000 3572.6
288000 3452.81
290000 3394.01
292000 3422.41
294000 3413.31
296000 3347.74
298000 3321.66
300000 3186.94
302000 3345.09
304000 3151.87
306000 3100.3
308000 3144.98
310000 3165.54
312000 3106.28
314000 3008.29
316000 3038.84
318000 2995.08
320000 3001.09
322000 3088.62
324000 3041.74
326000 3074.8
328000 2947.25
330000 3079.91
332000 2965.02
334000 2971.42
336000 3042.05
338000 3032.69
340000 3072.26
342000 2947.91
344000 3045.72
346000 3040.96
348000 2963.33
350000 2962.54
352000 2943.83
354000 2944.24
356000 3033.36
358000 3068.99
360000 3034.11
362000 2911.17
364000 3039.07
366000 3027.29
368000 3055.89
370000 2998.52
372000 2990.57
374000 3046.18
376000 3041.92
378000 3048.65
380000 3008.69
382000 2942.35
384000 3032.54
386000 2959.54
388000 3033.84
390000 3058.96
392000 3069.41
394000 3044.55
396000 3106.25
398000 3014.59
400000 2983.99
402000 3059.73
404000 2932.62
406000 2876.94
408000 2821.51
410000 2955.27
412000 2818.7
414000 2758.63
416000 2786.69
418000 2748.98
420000 2844.16
422000 2733.72
424000 2656.41
426000 2630.36
428000 2648.84
430000 2682.24
432000 2670.82
434000 2640.42
436000 2548.27
438000 2582.92
440000 2503.53
442000 2444.82
444000 2442.88
446000 2430.81
448000 2453.73
450000 2373.86
452000 2404.34
454000 2312.27
456000 2312.21
458000 2271.5
460000 2322.67
462000 2201.57
464000 2219.18
466000 2250.08
468000 2219.9
470000 2110.92
472000 2184.75
474000 2042.12
476000 2043.64
478000 2024.74
480000 2001.66
482000 1991
484000 2029.88
486000 2049.46
488000 1981.35
490000 1936.58
492000 2009.67
494000 2004.38
496000 1980.31
498000 1986.72
500000 2013.03
502000 2031.18
504000 2010.27
506000 1984.26
508000 1975.49
510000 1991.09
512000 2054.27
514000 1974.92
516000 2037.24
518000 2052.82
520000 1954.42
522000 2022.36
524000 2005.05
526000 1975.21
528000 1969.59
530000 2041.2
532000 1993.88
534000 1964
536000 1987.08
538000 1997.2
540000 2013.97
542000 1937.14
544000 2007.27
546000 2048.58
548000 2039.98
550000 2032.85
552000 1968.45
554000 1962.4
556000 1975.86
558000 2026.37
560000 1996.8
562000 2020.29
564000 1948.05
566000 1937.28
568000 1870.12
570000 1836.2
572000 1901.54
574000 1802.32
576000 1770.15
578000 1774.33
580000 1788.4
582000 1692.45
584000 1703.65
586000 1626.9
588000 1640.36
590000 1685.39
592000 1653.03
594000 1633.74
596000 1594.56
598000 1568.55
600000 1540.11
602000 1489.16
604000 1479.18
606000 1423.69
608000 1388.43
610000 1412.22
612000 1380.4
614000 1354.06
616000 1328.43
618000 1289.73
620000 1262.42
622000 1202.19
624000 1234.87
626000 1174.53
628000 1182.05
630000 1169.65
632000 1138.09
634000 1117.95
636000 1067.91
638000 1052.96
640000 990.503
642000 985.07
644000 965.743
646000 977.623
648000 979.761
650000 979.021
652000 1025.93
654000 1001.38
656000 1030.17
658000 1009.51
660000 1011.57
662000 1004.26
664000 1008.3
666000 997.042
668000 989.541
670000 978.107
672000 969.099
674000 1012.1
676000 1025.27
678000 1021.49
680000 991.03
682000 976.514
684000 976.502
686000 965.379
688000 1002.78
690000 1026.49
692000 1017.69
694000 1025.07
696000 1010.27
698000 984.068
700000 981.934
702000 1007.33
704000 1022.25
706000 1012.29
708000 992.171
710000 981.63
712000 1019.03
714000 977.836
716000 977.537
718000 1003.38
720000 994.355
722000 960.715
724000 957.889
726000 966.7
728000 930.331
730000 938.662
732000 956.881
734000 921.734
736000 897.405
738000 884.668
740000 899.009
742000 888.194
744000 867.884
746000 865.051
748000 838.537
750000 817.086
752000 792.153
754000 769.735
756000 763.023
758000 780.101
760000 783.283
762000 736.586
764000 717.179
766000 720.31
768000 728.098
770000 715.765
772000 686.615
774000 673.891
776000 663.682
778000 635.634
780000 641.661
782000 603.386
784000 592.838
786000 582.476
788000 569.097
790000 554.609
792000 554.532
794000 554.584
796000 532.847
798000 523.841
800000 513.539
802000 504.549
804000 485.352
806000 500.496
808000 487.513
810000 501.845
812000 484.582
814000 496.083
816000 514.482
818000 495.967
820000 485.943
822000 495.421
824000 496.185
826000 485.324
828000 501.603
830000 517.052
832000 512.07
834000 505.746
836000 493.395
838000 497.446
840000 489.011
842000 486.519
844000 503.409
846000 505.903
848000 507.685
850000 512.032
852000 506.82
854000 497.308
856000 495.862
858000 510.755
860000 513.332
862000 503.417
864000 491.724
866000 490.517
868000 498.01
870000 519.232
872000 516.395
874000 503.629
876000 503.125
878000 495.467
880000 505.387
882000 498.566
884000 488.423
886000 477.919
888000 451.573
890000 438.215
892000 443.124
894000 426.668
896000 415.426
898000 403.115
900000 373.444
902000 368.252
904000 357.753
906000 354.427
908000 338.039
910000 317.897
912000 304.004
914000 297.053
916000 279.786
918000 266.44
920000 261.744
922000 257.383
924000 233.668
926000 221.131
928000 216.883
930000 198.19
932000 183.523
934000 180.93
936000 167.2
938000 151.452
940000 133.184
942000 126.34
944000 113.542
946000 98.4328
948000 88.7261
950000 79.2887
