# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.823
4000 -553.04
6000 -553.691
8000 -555.764
10000 -547.288
12000 -538.062
14000 -537.535
16000 -537.013
18000 -516.247
20000 -523.063
22000 -528.355
24000 -524.586
26000 -536.26
28000 -543.71
30000 -544.761
32000 -537.439
34000 -540.388
36000 -543.101
38000 -532.159
40000 -535.4
42000 -544.143
44000 -541.413
46000 -536.209
48000 -538.002
50000 -537.229
52000 -542.296
54000 -546.09
56000 -546.941
58000 -549.505
60000 -551.973
62000 -547.212
64000 -551.073
66000 -554.401
68000 -549.491
70000 -550.325
72000 -554.7
74000 -552.529
76000 -554.613
78000 -553.282
80000 -553.041
82000 -551.149
84000 -558.739
86000 -560.523
88000 -560.889
90000 -561.072
92000 -552.769
94000 -551.246
96000 -555.969
98000 -558.751
100000 -558.709
102000 -557.987
104000 -558.435
106000 -561.183
108000 -564.142
110000 -564.805
112000 -560.82
114000 -558.004
116000 -560.909
118000 -563.533
120000 -565.935
122000 -566.397
124000 -566.499
126000 -565.823
128000 -565.039
130000 -565.078
132000 -567.255
134000 -569.295
136000 -572.53
138000 -570.264
140000 -572.915
142000 -571.828
144000 -570.86
146000 -571.55
148000 -570.651
150000 -573.098
152000 -574.292
154000 -574.548
156000 -574.457
158000 -572.153
160000 -573.371
162000 -575.263
164000 -574.641
166000 -578.422
168000 -576.482
170000 -577.348
172000 -577.192
174000 -576.457
176000 -573.755
178000 -577.735
180000 -578.903
182000 -578.911
184000 -577.378
186000 -578.816
188000 -577.602
190000 -577.819
192000 -576.876
194000 -575.288
196000 -576.33
198000 -576.294
200000 -575.475
202000 -575.757
204000 -576.092
206000 -576.39
208000 -578.068
210000 -574.866
212000 -576.794
214000 -577.226
216000 -581.24
218000 -580.294
220000 -577.871
222000 -578.961
224000 -578.098
226000 -576.802
228000 -577.114
230000 -577.21
232000 -579.317
234000 -576.173
236000 -573.923
238000 -578.01
240000 -574.163
242000 -570.973
244000 -571.798
246000 -572.503
248000 -574.604
250000 -576.475
252000 -576.294
254000 -578.412
256000 -579.865
258000 -575.604
260000 -576.365
262000 -578.214
264000 -579.68
266000 -580.755
268000 -580.258
270000 -582.515
272000 -582.777
274000 -583.218
276000 -583.459
278000 -583.286
280000 -583.808
282000 -585.024
284000 -582.968
286000 -582.565
288000 -582.266
290000 -584.879
292000 -584.354
294000 -584.683
296000 -586.607
298000 -586.445
300000 -588.137
302000 -585.568
304000 -587.672
306000 -588.938
308000 -586.82
310000 -585.513
312000 -586.972
314000 -588.331
316000 -589.258
318000 -589.907
320000 -589.716
322000 -589.133
324000 -589.546
326000 -588.64
328000 -590.549
330000 -591.532
332000 -593.467
334000 -592.754
336000 -589.902
338000 -589.639
340000 -589.326
342000 -591.19
344000 -590.546
346000 -591.594
348000 -592.911
350000 -593.733
352000 -595.424
354000 -592.544
356000 -590.996
358000 -590.533
360000 -591.528
362000 -593.69
364000 -592.264
366000 -591.949
368000 -589.957
370000 -591.967
372000 -590.921
374000 -592.042
376000 -592.898
378000 -591.473
380000 -593.134
382000 -592.659
384000 -590.727
386000 -590.231
388000 -590.572
390000 -590.343
392000 -590.427
394000 -590.599
396000 -590.018
398000 -589.867
400000 -590.519
402000 -590.567
404000 -592.718
406000 -594.613
408000 -594.695
410000 -593.25
412000 -593.395
414000 -593.703
416000 -594.174
418000 -595.209
420000 -595.41
422000 -596.925
424000 -597.45
426000 -597.706
428000 -596.105
430000 -596.718
432000 -596.634
434000 -595.298
436000 -597.034
438000 -597.835
440000 -599.131
442000 -599.587
444000 -599.668
446000 -600.156
448000 -600.099
450000 -601.043
452000 -601.207
454000 -602.997
456000 -602.71
458000 -603.209
460000 -602.593
462000 -603.865
464000 -602.975
466000 -602.135
468000 -602.693
470000 -604.239
472000 -602.812
474000 -605.015
476000 -604.903
478000 -605.296
480000 -605.709
482000 -606.398
484000 -606.062
486000 -605.962
488000 -606.39
490000 -606.796
492000 -606.244
494000 -606.661
496000 -606.4
498000 -606.451
500000 -604.729
502000 -604.208
504000 -604.498
506000 -605.191
508000 -605.793
510000 -605.435
512000 -604.786
514000 -606.658
516000 -606.205
518000 -605.961
520000 -606.922
522000 -606.182
524000 -606.514
526000 -606.916
