# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5601.47
4000 5723.23
6000 5528.04
8000 5552.46
10000 5496.62
12000 5418.44
14000 5151.33
16000 5293.62
18000 5059.09
20000 4885.58
22000 4787
24000 4673.48
26000 4554.55
28000 4520.68
30000 4156.98
32000 4047.34
34000 3917.96
36000 3848.47
38000 3680.93
40000 3717.99
42000 3495.63
44000 3399.13
46000 3304.85
48000 3203.99
50000 3128.96
52000 2949.79
54000 2785.47
56000 2667.57
58000 2619.61
60000 2529.72
62000 2383.21
64000 2304.6
66000 2132.9
68000 2011.03
70000 1904.36
72000 1744.66
74000 1658.23
76000 1540.4
78000 1362.22
80000 1242.04
82000 1145.91
84000 1057.65
86000 923.292
88000 786.336
90000 670.361
92000 561.721
94000 432.986
96000 316.514
98000 187.4
100000 74.8628
