# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2329.88 13.0396 13.0396 13.6949
4000 2337.85 13.0555 13.0555 13.7116
6000 2285.09 12.957 12.957 13.6081
8000 2270.24 12.9249 12.9249 13.5744
10000 2211.21 12.8164 12.8164 13.4605
12000 2125.25 12.644 12.644 13.2793
14000 1989.67 12.3714 12.3714 12.9931
16000 2008.99 12.404 12.404 13.0273
18000 1708.41 11.7537 11.7537 12.3444
20000 1579.73 11.4562 11.4562 12.0318
22000 1554.98 11.3939 11.3939 11.9665
24000 1692.69 11.7227 11.7227 12.3118
26000 1703.45 11.7488 11.7488 12.3392
28000 1681.72 11.698 11.698 12.2859
30000 1694.35 11.7273 11.7273 12.3166
32000 1634.86 11.5874 11.5874 12.1697
34000 1653.22 11.6318 11.6318 12.2163
36000 1643.34 11.6088 11.6088 12.1922
38000 1615.35 11.5416 11.5416 12.1215
40000 1643.22 11.6087 11.6087 12.1921
42000 1625.17 11.566 11.566 12.1472
44000 1610.04 11.5276 11.5276 12.1069
46000 1644.96 11.6121 11.6121 12.1956
48000 1624.29 11.5638 11.5638 12.1449
50000 1616.5 11.5457 11.5457 12.1258
52000 1629.67 11.5759 11.5759 12.1576
54000 1603.42 11.5133 11.5133 12.0918
56000 1608.39 11.526 11.526 12.1052
58000 1598.42 11.5021 11.5021 12.0801
60000 1563.15 11.4165 11.4165 11.9902
62000 1534.32 11.3447 11.3447 11.9148
64000 1601.65 11.5091 11.5091 12.0874
66000 1613.2 11.5374 11.5374 12.1172
68000 1590.81 11.4841 11.4841 12.0612
70000 1598.37 11.5025 11.5025 12.0805
72000 1597.15 11.4993 11.4993 12.0771
74000 1571.14 11.436 11.436 12.0107
76000 1594.47 11.4923 11.4923 12.0698
78000 1574.09 11.4438 11.4438 12.0189
80000 1574.86 11.4459 11.4459 12.021
82000 1566.26 11.4248 11.4248 11.9989
84000 1565.92 11.4241 11.4241 11.9982
86000 1569.1 11.4318 11.4318 12.0062
88000 1557.53 11.4037 11.4037 11.9768
90000 1555.93 11.3998 11.3998 11.9726
92000 1555.33 11.3982 11.3982 11.971
94000 1538.3 11.3564 11.3564 11.9271
96000 1545.41 11.3739 11.3739 11.9454
98000 1536.18 11.3513 11.3513 11.9217
100000 1538.48 11.357 11.357 11.9277
