# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5558.16
4000 5861.38
6000 5790.49
8000 5578.26
10000 5523.12
12000 5424.78
14000 5334.81
16000 5086.29
18000 4888.58
20000 4905.11
22000 4855.85
24000 4571.87
26000 4468.49
28000 4299.57
30000 4360.79
32000 4152.8
34000 3910.58
36000 3768.87
38000 3806.42
40000 3774.71
42000 3589.58
44000 3381.85
46000 3275.19
48000 3154.12
50000 3009.67
52000 2990.85
54000 2850.15
56000 2751.56
58000 2652.2
60000 2468.95
62000 2340.16
64000 2265.23
66000 2092.87
68000 2048.93
70000 1852.27
72000 1769.75
74000 1640.6
76000 1525.81
78000 1417.32
80000 1314.32
82000 1173.97
84000 1042.96
86000 886.638
88000 790.453
90000 692.073
92000 543.582
94000 433.555
96000 313.529
98000 191.904
100000 74.4797
