# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2246.97 12.8847 12.8847 13.5321
4000 2266.89 12.92 12.92 13.5693
6000 2176.76 12.7477 12.7477 13.3882
8000 2090.94 12.5735 12.5735 13.2053
10000 1892.1 12.162 12.162 12.7731
12000 1791.48 11.9459 11.9459 12.5461
14000 1763.43 11.8847 11.8847 12.4819
16000 1617.75 11.5462 11.5462 12.1264
18000 1581.93 11.4607 11.4607 12.0366
20000 1487.32 11.2292 11.2292 11.7935
22000 1524 11.3208 11.3208 11.8897
24000 1484.9 11.2217 11.2217 11.7856
26000 1440.13 11.106 11.106 11.6641
28000 1470.77 11.1875 11.1875 11.7497
30000 1474.46 11.1965 11.1965 11.7591
32000 1473.34 11.1938 11.1938 11.7563
34000 1500.84 11.2621 11.2621 11.828
36000 1493.4 11.2437 11.2437 11.8087
38000 1481.58 11.2141 11.2141 11.7776
40000 1474.54 11.1967 11.1967 11.7593
42000 1453.02 11.1426 11.1426 11.7025
44000 1406.74 11.023 11.023 11.577
46000 1426.29 11.0738 11.0738 11.6303
48000 1426.8 11.0741 11.0741 11.6306
50000 1426.75 11.074 11.074 11.6304
52000 1424.83 11.07 11.07 11.6263
54000 1450.41 11.1356 11.1356 11.6952
56000 1428.66 11.08 11.08 11.6368
58000 1435.45 11.0975 11.0975 11.6551
60000 1428.92 11.0806 11.0806 11.6375
62000 1432.25 11.0889 11.0889 11.6461
64000 1423.44 11.066 11.066 11.6221
66000 1412.72 11.0382 11.0382 11.5929
68000 1426.02 11.0728 11.0728 11.6292
70000 1425.16 11.0708 11.0708 11.6271
72000 1432.28 11.0892 11.0892 11.6464
74000 1419.53 11.0564 11.0564 11.612
76000 1424.07 11.0682 11.0682 11.6243
78000 1412.04 11.0369 11.0369 11.5915
80000 1417.73 11.0517 11.0517 11.607
82000 1394.77 10.9917 10.9917 11.544
84000 1404.39 11.0168 11.0168 11.5705
86000 1392.56 10.9859 10.9859 11.538
88000 1394.89 10.9919 10.9919 11.5443
90000 1393.11 10.987 10.987 11.5391
92000 1380.29 10.9532 10.9532 11.5037
94000 1385.49 10.9672 10.9672 11.5183
96000 1376.47 10.9435 10.9435 11.4934
98000 1373.76 10.9363 10.9363 11.4859
100000 1372.17 10.9321 10.9321 11.4815
