# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -570.897
4000 -560.395
6000 -554.895
8000 -552.728
10000 -539.734
12000 -541.448
14000 -546.719
16000 -555.553
18000 -560.667
20000 -557.027
22000 -561.142
24000 -563.975
26000 -563.333
28000 -567.543
30000 -568.605
32000 -572.022
34000 -572.598
36000 -576.339
38000 -575.914
40000 -577.292
42000 -577.417
44000 -581.303
46000 -581.683
48000 -583.02
50000 -585.22
52000 -585.198
54000 -586.829
56000 -587.916
58000 -588.723
60000 -591.263
62000 -593.937
64000 -595.603
66000 -598.422
68000 -599.642
70000 -602.08
72000 -603.063
74000 -604.936
76000 -606.536
78000 -607.937
80000 -609.358
82000 -611.523
84000 -613.26
86000 -615.436
88000 -616.605
90000 -617.856
92000 -619.847
94000 -621.303
96000 -622.876
98000 -624.416
100000 -625.903
