# Time-averaged data for fix cell_info
# TimeStep v_avol v_alx v_aly v_alz
2000 2337.5 13.0543 13.0543 13.7103
4000 2336 13.0524 13.0524 13.7083
6000 2315.25 13.0142 13.0142 13.6682
8000 2047.63 12.4885 12.4885 13.1161
10000 2022.76 12.4387 12.4387 13.0638
12000 1826.31 12.0236 12.0236 12.6278
14000 1756.02 11.8561 11.8561 12.4518
16000 1482.48 11.2162 11.2162 11.7799
18000 1508.17 11.278 11.278 11.8448
20000 1542.56 11.3642 11.3642 11.9352
22000 1414.61 11.0413 11.0413 11.5962
24000 1555.29 11.3968 11.3968 11.9695
26000 1561.7 11.4131 11.4131 11.9867
28000 1636.63 11.5932 11.5932 12.1758
30000 1723.84 11.792 11.792 12.3846
32000 1733.58 11.8154 11.8154 12.4091
34000 1780.3 11.9225 11.9225 12.5216
36000 1619.65 11.5509 11.5509 12.1313
38000 1605.1 11.5171 11.5171 12.0958
40000 1679.51 11.6938 11.6938 12.2814
42000 1697.91 11.734 11.734 12.3236
44000 1614.08 11.538 11.538 12.1178
46000 1591.6 11.4856 11.4856 12.0628
48000 1563.21 11.4171 11.4171 11.9908
50000 1540.43 11.3576 11.3576 11.9283
52000 1489.91 11.2354 11.2354 11.8
54000 1370.65 10.9248 10.9248 11.4738
56000 1403 11.0128 11.0128 11.5662
58000 1433.08 11.0883 11.0883 11.6455
60000 1439.98 11.1085 11.1085 11.6667
62000 1408.95 11.027 11.027 11.5811
64000 1452.84 11.1404 11.1404 11.7002
66000 1549.53 11.3827 11.3827 11.9546
68000 1576.15 11.448 11.448 12.0233
70000 1598.44 11.5013 11.5013 12.0792
72000 1498.77 11.2551 11.2551 11.8207
74000 1609.03 11.5268 11.5268 12.1061
76000 1704.6 11.7504 11.7504 12.3409
78000 1614.9 11.5395 11.5395 12.1194
80000 1573.04 11.4388 11.4388 12.0136
82000 1641.51 11.601 11.601 12.184
84000 1520.52 11.3111 11.3111 11.8795
86000 1506.45 11.2769 11.2769 11.8436
88000 1501.11 11.2618 11.2618 11.8277
90000 1529.29 11.3336 11.3336 11.9031
92000 1541.91 11.365 11.365 11.9361
94000 1579.23 11.4562 11.4562 12.0319
96000 1571.24 11.4343 11.4343 12.0088
98000 1440.45 11.1091 11.1091 11.6673
100000 1494.39 11.2456 11.2456 11.8107
102000 1520.98 11.3124 11.3124 11.8808
104000 1675.45 11.6821 11.6821 12.2692
106000 1645.36 11.6132 11.6132 12.1968
108000 1643.98 11.6079 11.6079 12.1912
110000 1637.58 11.5951 11.5951 12.1778
112000 1592.38 11.4846 11.4846 12.0617
114000 1565.66 11.4222 11.4222 11.9962
