# Time-averaged data for fix 22coord
# TimeStep c_sumcoor22
2000 0.0194792
4000 0.0264583
6000 0.0403125
8000 0.0432292
10000 0.0508333
12000 0.07625
14000 0.07875
16000 0.0716667
18000 0.0704167
20000 0.113542
22000 0.114062
24000 0.0572917
26000 0.0780208
28000 0.0703125
30000 0.106563
32000 0.0673958
34000 0.0434375
36000 0.0747917
38000 0.0696875
40000 0.0603125
42000 0.060625
44000 0.0663542
46000 0.105521
48000 0.0989583
50000 0.0919792
52000 0.0557292
54000 0.056875
56000 0.0554167
58000 0.0644792
60000 0.0497917
62000 0.05
64000 0.0470833
66000 0.0509375
68000 0.0507292
70000 0.0555208
72000 0.0655208
74000 0.0579167
76000 0.0652083
78000 0.0589583
80000 0.0617708
82000 0.055625
84000 0.04625
86000 0.0442708
88000 0.0440625
90000 0.0430208
92000 0.0453125
94000 0.0411458
96000 0.0445833
98000 0.0483333
100000 0.0516667
102000 0.0503125
104000 0.0644792
106000 0.0510417
108000 0.0409375
110000 0.0377083
112000 0.0357292
114000 0.040625
116000 0.0442708
118000 0.0555208
120000 0.051875
122000 0.0594792
124000 0.0438542
126000 0.0364583
128000 0.0308333
130000 0.0286458
132000 0.0330208
134000 0.0344792
136000 0.0329167
138000 0.0345833
140000 0.0444792
142000 0.0365625
144000 0.0376042
146000 0.0395833
148000 0.0488542
150000 0.039375
152000 0.0323958
154000 0.0332292
156000 0.038125
158000 0.0365625
160000 0.0338542
162000 0.0339583
164000 0.0315625
166000 0.0352083
168000 0.0389583
170000 0.0375
172000 0.0336458
174000 0.0291667
176000 0.0309375
178000 0.0291667
180000 0.026875
182000 0.0317708
184000 0.040625
186000 0.0435417
188000 0.0405208
190000 0.0401042
192000 0.0379167
194000 0.04
196000 0.0379167
198000 0.0422917
200000 0.0388542
202000 0.0330208
204000 0.0303125
206000 0.0282292
208000 0.0323958
210000 0.0344792
212000 0.0321875
214000 0.0296875
216000 0.0355208
218000 0.0385417
220000 0.0397917
222000 0.0398958
224000 0.0447917
226000 0.0485417
228000 0.0560417
230000 0.0473958
232000 0.0429167
234000 0.0396875
236000 0.0425
238000 0.0370833
240000 0.0351042
242000 0.0388542
244000 0.0377083
246000 0.0307292
248000 0.02875
250000 0.0351042
252000 0.0355208
254000 0.0342708
256000 0.0323958
258000 0.0354167
260000 0.0329167
262000 0.0352083
264000 0.0360417
266000 0.0327083
268000 0.0354167
270000 0.0363542
272000 0.0347917
274000 0.0309375
276000 0.0307292
278000 0.0336458
280000 0.0308333
282000 0.0275
284000 0.0210417
286000 0.0275
288000 0.0226042
290000 0.0225
292000 0.0198958
294000 0.0217708
296000 0.02125
298000 0.0192708
300000 0.0209375
302000 0.0166667
304000 0.0177083
306000 0.0165625
308000 0.0171875
310000 0.0151042
312000 0.0158333
314000 0.01625
316000 0.0153125
318000 0.0155208
320000 0.015625
322000 0.0133333
324000 0.0166667
326000 0.0155208
328000 0.0165625
330000 0.015
332000 0.0153125
334000 0.0152083
336000 0.0154167
338000 0.01375
340000 0.0154167
342000 0.0153125
344000 0.0170833
346000 0.0152083
348000 0.0145833
350000 0.01625
352000 0.0151042
354000 0.0165625
356000 0.0139583
358000 0.0134375
360000 0.0158333
362000 0.01625
364000 0.01375
366000 0.0133333
368000 0.0183333
370000 0.015625
372000 0.0128125
374000 0.0157292
376000 0.01625
378000 0.0165625
380000 0.0197917
382000 0.0178125
384000 0.0154167
386000 0.0221875
388000 0.01875
390000 0.0233333
392000 0.0185417
394000 0.01875
396000 0.02
398000 0.0195833
400000 0.02
402000 0.0194792
404000 0.0177083
406000 0.0208333
408000 0.0186458
410000 0.0182292
412000 0.0179167
414000 0.0184375
416000 0.0180208
418000 0.0160417
420000 0.0178125
422000 0.0192708
424000 0.0170833
426000 0.0186458
428000 0.0177083
430000 0.0138542
432000 0.0142708
434000 0.011875
436000 0.0133333
438000 0.0129167
440000 0.0146875
442000 0.014375
444000 0.0148958
446000 0.0116667
448000 0.0136458
450000 0.0120833
452000 0.0130208
454000 0.0116667
456000 0.0114583
458000 0.0113542
460000 0.00916667
462000 0.0105208
464000 0.00979167
466000 0.0111458
468000 0.0096875
470000 0.0102083
472000 0.0101042
474000 0.0104167
476000 0.00854167
478000 0.0103125
480000 0.0102083
482000 0.0119792
484000 0.00979167
486000 0.010625
488000 0.0090625
490000 0.0105208
492000 0.0113542
494000 0.0096875
496000 0.0104167
498000 0.00916667
500000 0.0102083
502000 0.00947917
504000 0.0127083
506000 0.0117708
508000 0.0096875
510000 0.0110417
512000 0.010625
514000 0.00822917
516000 0.00927083
518000 0.00989583
520000 0.00958333
522000 0.010625
524000 0.00979167
526000 0.0103125
528000 0.0115625
530000 0.0103125
532000 0.00854167
534000 0.00989583
536000 0.0084375
538000 0.009375
540000 0.00947917
542000 0.00854167
544000 0.0102083
546000 0.0110417
548000 0.00958333
550000 0.0115625
552000 0.010625
554000 0.0111458
556000 0.0103125
558000 0.0129167
560000 0.0103125
562000 0.01
564000 0.009375
566000 0.0120833
568000 0.0117708
570000 0.00927083
572000 0.0125
574000 0.00979167
576000 0.0109375
578000 0.0104167
580000 0.00947917
582000 0.0113542
584000 0.0108333
586000 0.00989583
588000 0.00875
590000 0.00916667
592000 0.00697917
594000 0.00729167
596000 0.008125
598000 0.00958333
