# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5652.55
4000 6040.81
6000 5986.91
8000 5941.44
10000 5705.39
12000 5835.65
14000 5857.12
16000 5784.43
18000 5894.71
20000 5726.11
22000 5768.28
24000 5742.01
26000 5802.63
28000 5747.57
30000 5633.93
32000 5580.09
34000 5684.83
36000 5656.89
38000 5506.75
40000 5461.19
42000 5432.38
44000 5346.17
46000 5479.45
48000 5418.61
50000 5569.35
52000 5456
54000 5293.97
56000 5337.93
58000 5169.39
60000 5273.39
62000 5279.08
64000 5109.59
66000 5246.17
68000 5114.06
70000 5081.23
72000 5076.23
74000 4998.52
76000 4949.16
78000 4873.88
80000 5028.69
82000 5109.16
84000 5032.17
86000 5003.63
88000 4811.55
90000 4898.51
92000 4953.47
94000 4993.32
96000 4971.56
98000 4874.55
100000 4670.1
102000 4817.85
104000 4745.59
106000 4720.01
108000 4503.21
110000 4661.52
112000 4673.75
114000 4569.51
116000 4543.26
118000 4669.64
120000 4529.21
122000 4424.41
124000 4560.58
126000 4372.55
128000 4256.65
130000 4363.03
132000 4395.11
134000 4372.76
136000 4434.55
138000 4388.8
140000 4379.65
142000 4360.76
144000 4247.14
146000 4140.94
148000 4124.9
150000 4243.91
152000 4090.94
154000 4132.52
156000 4110.87
158000 4156.78
160000 4132.59
162000 4075.41
164000 3992.09
166000 4019.36
168000 4049.24
170000 4031.51
172000 3961.79
174000 4101.64
176000 4105.27
178000 4054.86
180000 3971.83
182000 3955.18
184000 4103.77
186000 4104.74
188000 4155.11
190000 3942.77
192000 3946.29
194000 3930.89
196000 3885.37
198000 4118.99
200000 4039.04
202000 3968.21
204000 3998.49
206000 3930.6
208000 3973.62
210000 3935.69
212000 3953.13
214000 4022.2
216000 4013.45
218000 4063.42
220000 3993.1
222000 3971.32
224000 4037.79
226000 4065.6
228000 4071.68
230000 4024.56
232000 3914.31
234000 3966
236000 4076.13
238000 3973.86
240000 4032.29
242000 4063.24
244000 3963.11
246000 3831.02
248000 3873.72
250000 3927.53
252000 3894.21
254000 3895
256000 3749.92
258000 3751.22
260000 3727.38
262000 3625.76
264000 3726.55
266000 3757.27
268000 3736.96
270000 3629.82
272000 3629.77
274000 3533.7
276000 3625.4
278000 3501.77
280000 3532.21
282000 3519.99
284000 3514.81
286000 3461.02
288000 3368.28
290000 3298.08
292000 3417.2
294000 3381.18
296000 3274.11
298000 3322.54
300000 3332.36
302000 3252.3
304000 3231.23
306000 3197.92
308000 3252.5
310000 3152.49
312000 3057.31
314000 3132.97
316000 3001.95
318000 3042.59
320000 3038.17
322000 2973.55
324000 2958.25
326000 2915.54
328000 3026.01
330000 3067.91
332000 2940.92
334000 2975.78
336000 3042.01
338000 3090.14
340000 2918.12
342000 2970.68
344000 3029.7
346000 2983.17
348000 2968.76
350000 2982.09
352000 3082.81
354000 3077.63
356000 2957.28
358000 2901.25
360000 3036.19
362000 3051.53
364000 2936.97
366000 3054.96
368000 3084.51
370000 3038.08
372000 2931.56
374000 2997.41
376000 3033.33
378000 3081.72
380000 3046
382000 2948.16
384000 2948.62
386000 3086.9
388000 3015.18
390000 3006.62
392000 2913.7
394000 2917.33
396000 3089.44
398000 3079.86
400000 3051.42
402000 2995.42
404000 2931.59
406000 2931.98
408000 2860.97
410000 2847.07
412000 2799.44
414000 2768.5
416000 2718.25
418000 2865.96
420000 2831.88
422000 2758.99
424000 2646.96
426000 2659.23
428000 2610.16
430000 2629.08
432000 2539.67
434000 2498.59
436000 2582.34
438000 2510.84
440000 2534.75
442000 2534.03
444000 2518.38
446000 2379.64
448000 2427.09
450000 2384.37
452000 2332.04
454000 2302.88
456000 2274.77
458000 2278.66
460000 2295.31
462000 2252.05
464000 2262.12
466000 2187.78
468000 2182.76
470000 2182.72
472000 2070.9
474000 2135.25
476000 2085.16
478000 1977.02
480000 1967.84
482000 2027.73
484000 1976.17
486000 1960.89
488000 1949.7
490000 1987.16
492000 1983.48
494000 2052.11
496000 2036.89
498000 1977.53
500000 1960.18
502000 1947.01
504000 2000.76
506000 1981.44
508000 1966.65
510000 1946.93
512000 2016.76
514000 1973.67
516000 1972.97
518000 2066.79
520000 2020.17
522000 2035.11
524000 1994.56
526000 2037.4
528000 2054.19
530000 1999.92
532000 1958.64
534000 1982.32
536000 1992.91
538000 1992.36
540000 1925.64
542000 2040.54
544000 2012.32
546000 2023.25
548000 1943.73
550000 1959.62
552000 1993.04
554000 1955.74
556000 2032.18
558000 2064.3
