# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.11
4000 -548.209
6000 -532.137
8000 -536.899
10000 -539.012
12000 -548.673
14000 -552.368
16000 -553.179
18000 -548.108
20000 -544.51
22000 -549.571
24000 -554.574
26000 -557.657
28000 -563.241
30000 -561.477
32000 -568.399
34000 -569.657
36000 -572.881
38000 -576.296
40000 -577.931
42000 -578.582
44000 -581.104
46000 -582.67
48000 -582.399
50000 -584.22
52000 -586.765
54000 -590.851
56000 -591.206
58000 -591.577
60000 -593.746
62000 -596.252
64000 -597.544
66000 -598.617
68000 -600.478
70000 -602.431
72000 -603.972
74000 -604.94
76000 -606.16
78000 -608.329
80000 -609.038
82000 -611.168
84000 -612.389
86000 -614.06
88000 -615.864
90000 -617.674
92000 -619.201
94000 -620.655
96000 -622.31
98000 -623.884
100000 -625.346
