# Time-averaged data for fix 11coord
# TimeStep c_sumcoor11
2000 0
4000 0.000833333
6000 0.0148958
8000 0.014375
10000 0.00541667
12000 0.0108333
14000 0.00447917
16000 0.00947917
18000 0.0175
20000 0.0197917
22000 0.00395833
24000 0.00916667
26000 0.00583333
28000 0.00885417
30000 0.004375
32000 0.00760417
34000 0.0127083
36000 0.00697917
38000 0.01
40000 0.0158333
42000 0.000416667
44000 0
46000 0
48000 0
50000 0.00166667
52000 0.00104167
54000 0
56000 0.00697917
58000 0.0175
60000 0.0125
62000 0.0185417
64000 0.01875
66000 0.0184375
68000 0.0196875
70000 0.0125
72000 0.0192708
74000 0.0189583
76000 0.0195833
78000 0.0196875
80000 0.0192708
82000 0.02
84000 0.0198958
86000 0.0198958
88000 0.0204167
90000 0.020625
92000 0.0207292
94000 0.0208333
96000 0.0208333
98000 0.0208333
100000 0.0208333
