# Time-averaged data for fix temp_info
# TimeStep v_atemp
2000 5638.93
4000 5941.54
6000 5640.87
8000 5562.01
10000 5598.17
12000 5499.62
14000 5238.52
16000 5231.36
18000 5080.44
20000 5068.73
22000 4879.39
24000 4542.2
26000 4476
28000 4384.45
30000 4340.42
32000 4239.03
34000 4164.8
36000 3927.06
38000 3810.26
40000 3644.42
42000 3519.85
44000 3368.2
46000 3246.66
48000 3189.45
50000 3135.67
52000 2993.01
54000 2782.92
56000 2651.36
58000 2627.64
60000 2474.73
62000 2297.62
64000 2189.02
66000 2115.92
68000 1964.12
70000 1801.76
72000 1715.76
74000 1649.8
76000 1538.54
78000 1381.67
80000 1305.93
82000 1161.74
84000 1070.29
86000 938.803
88000 806.133
90000 670.981
92000 547.676
94000 440.707
96000 310.973
98000 190.553
100000 74.3066
