# Time-averaged data for fix 12coord
# TimeStep c_sumcoor12
2000 1.32172
4000 1.31693
6000 1.30818
8000 1.27443
10000 1.28464
12000 1.25005
14000 1.25661
16000 1.26818
18000 1.27578
20000 1.2713
22000 1.29224
24000 1.32125
26000 1.32583
28000 1.32115
30000 1.31568
32000 1.32156
34000 1.30682
36000 1.31411
38000 1.31594
40000 1.31745
42000 1.31667
44000 1.33401
46000 1.33688
48000 1.33677
50000 1.32458
52000 1.33411
54000 1.3349
56000 1.33594
58000 1.33479
60000 1.33453
62000 1.3349
64000 1.33448
66000 1.33396
68000 1.33505
70000 1.33432
72000 1.33385
74000 1.33391
76000 1.33359
78000 1.3337
80000 1.33359
82000 1.3337
84000 1.33339
86000 1.33365
88000 1.33359
90000 1.33344
92000 1.33339
94000 1.33344
96000 1.33333
98000 1.33339
100000 1.33333
