# Time-averaged data for fix potential_info
# TimeStep v_apot
2000 -564.147
4000 -553.728
6000 -551.948
8000 -545.755
10000 -539.254
12000 -530.481
14000 -538.096
16000 -541.8
18000 -539.06
20000 -539.201
22000 -549.533
24000 -557.98
26000 -560.9
28000 -563.014
30000 -561.522
32000 -562.844
34000 -566.888
36000 -568.58
38000 -569.004
40000 -572.007
42000 -572.805
44000 -577.806
46000 -580.164
48000 -581.683
50000 -585.072
52000 -587.951
54000 -589.141
56000 -589.356
58000 -591.458
60000 -592.612
62000 -594.505
64000 -595.516
66000 -597.49
68000 -598.945
70000 -601.074
72000 -602.289
74000 -603.845
76000 -605.039
78000 -606.977
80000 -608.631
82000 -610.46
84000 -612.301
86000 -613.523
88000 -615.172
90000 -616.982
92000 -618.452
94000 -620
96000 -621.588
98000 -623.144
100000 -624.606
